 Mineral Name   ,   Locality Count   ,   mindat ID 1   ,   Locality Longname 1   ,   Max Age 1   ,   Min Age 1   ,   mindat ID 2   ,   Locality Longname 2   ,   Max Age 2   ,   Min Age 2   
Tsumcorite,29,,,,,,,,
Tsumebite,32,,,,,,,,
Tsumgallite,1,2428,"Tsumeb Mine (Tsumcorp Mine), Tsumeb, Oshikoto Region, Namibia",600,519,,,,
Tsumoite,100,,,,,,,,
Tsygankoite,1,10314,"Vorontsovskoe Deposit (Vorontsovsk Gold Deposit), Tur'insk, Turya River, Turinsk-Auerbakovsk Ore Field, Serovsky District, Sverdlovsk Oblast, Russia",310,290,,,,
Tubulite,2,20602,"Le Rivet Quarry, Peyrebrune, Montredon-Labessonnié, Tarn, Occitanie, France",485.4,297.2,125521,"Borgofranco Mines, Biò, Borgofranco D'Ivrea, Canavese District, Metropolitan City Of Turin, Piedmont, Italy",,
Tučekite,17,,,,,,,,
Tugarinovite,5,,,,,,,,
Tugtupite,12,,,,,,,,
Tuhualite,6,,,,,,,,
Tuite,7,,,,,,,,
Tulameenite,48,,,,,,,,
Tuliokite,1,2685,"Kirovskii Apatite Mine (Kirovsky Mine; Kirovskii Mine; Kirov Mine), Kukisvumchorr Mt, Khibiny Massif, Murmansk Oblast, Russia",413.6,319.6,,,,
Tululite,1,264097,"Tulul Al Hammam, Siwaga, Lisdan-Siwaga Fault, Hashem Region, Amman, Jordan",,,,,,
Tumchaite,2,599,"Poudrette Quarry (De-Mix Quarry; Demix Quarry; Uni-Mix Quarry; Carrière Mont Saint-Hilaire; MSH), Mont Saint-Hilaire, La Vallée-du-Richelieu RCM, Montérégie, Québec, Canada",124,124,2709,"Vuoriyarvi Alkaline-ultrabasic Massif, Northern Karelia, Murmansk Oblast, Russia",402,358
Tundrite-(Ce),6,,,,,,,,
Tundrite-(Nd),1,4302,"Ilímaussaq Complex, Narsaq, Kujalleq, Greenland, Denmark",1160,1160,,,,
Tunellite,12,,,,,,,,
Tungsten,23,,,,,,,,
Tungstenite,28,,,,,,,,
Tungstibite,3,,,,,,,,
Tungstite,118,,,,,,,,
Tungusite,7,,,,,,,,
Tunisite,5,,,,,,,,
Tuperssuatsiaite,10,,,,,,,,
Turanite,3,,,,,,,,
Turkestanite,9,,,,,,,,
Turneaureite,7,,,,,,,,
Turquoise,484,,,,,,,,
Turtmannite,1,14685,"Pipji Glacier, Pipjitälli, Turtmann Valley, Valais, Switzerland",,,,,,
Tuscanite,10,,,,,,,,
Tusionite,3,,,,,,,,
Tuzlaite,2,13644,"Tuzla Mine, Tuzla, Tuzla Canton, Federation Of Bosnia And Herzegovina, Bosnia And Herzegovina",,,13527,"Kohnstein Quarry, Niedersachswerfen, Nordhausen, Harz, Thuringia, Germany",,
Tvalchrelidzeite,6,,,,,,,,
Tvedalite,5,,,,,,,,
Tveitite-(Y),8,,,,,,,,
Tvrdýite,2,155692,"Huber Stock (Huber Shaft; Hub Stock), Krásno (Schönfeld), Horní Slavkov, Sokolov District, Karlovy Vary Region, Czech Republic",350,350,1769,"Hagendorf South Pegmatite (Cornelia Shaft; Hagendorf South Open Cut), Hagendorf, Waidhaus, Upper Palatinate, Bavaria, Germany",561,4.528
Tweddillite,4,,,,,,,,
Twinnite,16,,,,,,,,
Tychite,6,,,,,,,,
Tyretskite,3,,,,,,,,
Tyrolite,245,,,,,,,,
Tyrrellite,17,,,,,,,,
Tyuyamunite,628,,,,,,,,
Uakitite,1,302021,"Uakit Iron Meteorite, Baunt District, Buriatia Republic (Buryatia), Zabaykalsky Krai, Russia",,,,,,
Uchucchacuaite,5,,,,,,,,
Udinaite,1,251235,"Arsenatnaya Fumarole, Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0,,,,
Uduminelite,1,2182,"Mt Uzumine (Utsumine), Fukushima, Japan",,,,,,
Uedaite-(Ce),8,,,,,,,,
Uklonskovite,7,,,,,,,,
Ulexite,160,,,,,,,,
Ulfanderssonite-(Ce),1,10901,"Malmkärra Mine, Norberg, Västmanland County, Sweden",,,,,,
Ullmannite,293,,,,,,,,
Ulrichite,1,202,"Lake Boga Granite Quarry, Lake Boga, Swan Hill Rural City, Victoria, Australia",398,303,,,,
Ulvöspinel,120,,,,,,,,
Umangite,71,,,,,,,,
Umbite,8,,,,,,,,
Umbozerite,3,,,,,,,,
Umbrianite,2,4321,"Mt Nyiragongo, Goma, North Kivu, DR Congo",,,16163,"Vispi Quarry (incl. Celli; Pian Di Celle Volcano), San Venanzo, Terni Province, Umbria, Italy",0.265,0.265
Umohoite,16,,,,,,,,
Ungavaite,3,,,,,,,,
Ungemachite,2,47949,"New Cobar Mine (Cobar Gold Mine; Jubilee), Cobar, Robinson Co., New South Wales, Australia",,,641,"Chuquicamata Mine, Chuquicamata District, Calama, El Loa Province, Antofagasta, Chile",35.07,31
Upalite,3,,,,,,,,
Uralborite,2,2202,"Fuka Mine, Fuka, Bicchu-cho (Bitchu-cho), Takahashi City, Okayama, Japan",252,66,2811,"Novofrolovskoye B-Cu Deposit, Tur'insk, Turya River, Turinsk-Auerbakovsk Ore Field, Serovsky District, Sverdlovsk Oblast, Russia",,
Uralolite,8,,,,,,,,
Uramarsite,3,,,,,,,,
Uramphite,1,123144,"Tura-Kavak Uranium-coal Deposit, Minkush, Moldo-Too Range, Naryn Oblast, Kyrgyzstan",,,,,,
Urancalcarite,6,,,,,,,,
Uraninite,2718,,,,,,,,
Uranocircite,89,,,,,,,,
Uranophane,890,,,,,,,,
Uranopilite,94,,,,,,,,
Uranopolycrase,13,,,,,,,,
Uranosilite,2,1777,"Krunkelbach Valley Uranium Deposit, Menzenschwand, St Blasien, Black Forest, Baden-Württemberg, Germany",313,0.26,193302,"Crucea, Suceava District, Suceava, Romania",430,300
Uranospathite,20,,,,,,,,
Uranosphaerite,18,,,,,,,,
Uranospinite,51,,,,,,,,
Uranotungstite,6,,,,,,,,
Urea,4,,,,,,,,
Uricite,13,,,,,,,,
Uroxite,2,5966,"Burro Mine (C-SR-13 Mesa), Slick Rock District, San Miguel Co., Colorado, USA",,,27591,"Markey Mine, Red Canyon, White Canyon District, San Juan Co., Utah, USA",252,201
Urusovite,2,251235,"Arsenatnaya Fumarole, Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0,23684,"Novaya Fumarole, Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0
Urvantsevite,4,,,,,,,,
Ushkovite,18,,,,,,,,
Usovite,3,,,,,,,,
Ussingite,24,,,,,,,,
Ustarasite,9,,,,,,,,
Usturite,1,267814,"Xenolith No. 7, Lakargi Mt., Upper Chegem Volcanic Caldera (Verkhnechegemskaya Caldera), Baksan Valley, Kabardino-Balkaria, Russia",3,2.3,,,,
Utahite,4,,,,,,,,
Uvanite,9,,,,,,,,
Uvarovite,212,,,,,,,,
Uytenbogaardtite,46,,,,,,,,
Uzonite,2,210414,"Lăzăreşti, Harghita, Romania",,,2657,"Uzon Caldera, Kamchatka Krai, Russia",,
Vaesite,106,,,,,,,,
Vajdakite,1,19729,"Svornost Mine (Einigkeit Mine), Jáchymov, Karlovy Vary District, Karlovy Vary Region, Czech Republic",270,130,,,,
Valentinite,369,,,,,,,,
Valleriite,237,,,,,,,,
Valleyite,1,271982,"Menan Volcanic Complex, Rexburg Area, Madison Co., Idaho, USA",,,,,,
Vanackerite,1,2428,"Tsumeb Mine (Tsumcorp Mine), Tsumeb, Oshikoto Region, Namibia",600,519,,,,
Vanadinite,605,,,,,,,,
Vanadiocarpholite,2,2089,"Molinello Mine, Ne, Graveglia Valley, Genova Province, Liguria, Italy",100,100,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy",100,100
Vanadio-oxy-chromium-dravite,1,8185,"Pereval Marble Quarry, Slyudyanka (Sludyanka), Lake Baikal Area, Irkutsk Oblast, Russia",481,481,,,,
Vanadio-oxy-dravite,1,8185,"Pereval Marble Quarry, Slyudyanka (Sludyanka), Lake Baikal Area, Irkutsk Oblast, Russia",481,481,,,,
Vanadio-pargasite,1,8185,"Pereval Marble Quarry, Slyudyanka (Sludyanka), Lake Baikal Area, Irkutsk Oblast, Russia",481,481,,,,
Vanadium,5,,,,,,,,
Vanadoallanite-(La),1,241340,"Unnamed Manganese Deposit, Shobu, Ise City, Mie, Japan",,,,,,
Vanadoandrosite-(Ce),1,122152,"Coustou Mine, Vielle-Aure, Aure Valley, Hautes-Pyrénées, Occitanie, France",,,,,,
Vanadomalayaite,1,7020,"Valgraveglia Mine (Gambatesa Mine), Monte Copello, Reppia, Ne, Graveglia Valley, Genova Province, Liguria, Italy",100,100,,,,
Vanalite,2,2223,"Kurumsak V Deposit, Aksumbe, Karatau Range, Turkistan Region, Kazakhstan",,,61047,"Voltaire District, Carson City, Nevada, USA",,
Vanarsite,1,260349,"Packrat Mine, Gateway, Gateway District, Mesa Co., Colorado, USA",,,,,,
Vandenbrandeite,9,,,,,,,,
Vandendriesscheite,52,,,,,,,,
Vanderheydenite,1,73,"Block 14 Opencut, Broken Hill, Broken Hill District, Yancowinna Co., New South Wales, Australia",1861,5,,,,
Vandermeerscheite,1,1794,"Schellkopf, Brenk, Brohltal, Ahrweiler, Rhineland-Palatinate, Germany",354,248,,,,
Vaniniite,1,3211,"Falotta, Tinizong (Tinzen), Oberhalbstein (Surses; Sursass), Albula Valley, Grisons, Switzerland",201,0,,,,
Vanmeersscheite,8,,,,,,,,
Vanoxite,23,,,,,,,,
Vantasselite,5,,,,,,,,
Vanthoffite,16,,,,,,,,
Vanuralite,3,,,,,,,,
Vapnikite,3,,,,,,,,
Varennesite,1,616,"Demix-Varennes Quarry, Saint-Amable Sill, Varennes & St-Amable, Lajemmerais RCM, Montérégie, Québec, Canada",,,,,,
Variscite,301,,,,,,,,
Varlamoffite,56,,,,,,,,
Varulite,15,,,,,,,,
Vashegyite,28,,,,,,,,
Vasilite,11,,,,,,,,
Vasilseverginite,1,251235,"Arsenatnaya Fumarole, Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0,,,,
Vasilyevite,1,3529,"Clear Creek Claim (Clear Creek Mine), Goat Mountain, New Idria District, Diablo Range, San Benito Co., California, USA",5.3,0,,,,
Västmanlandite-(Ce),4,,,,,,,,
Vaterite,37,,,,,,,,
Vaughanite,1,27165,"Golden Giant Mine, Hemlo Gold Deposit, Bomby Township, Thunder Bay District, Ontario, Canada",2816,2575,,,,
Vauquelinite,63,,,,,,,,
Vauxite,7,,,,,,,,
Vavřínite,2,18960,"Kunratice, Šluknov, Děčín District, Ústí Nad Labem Region, Czech Republic",725,236,29639,"Sulphide Deposit (Sohlander Bergsegen), Sohland An Der Spree, Bautzen, Saxony, Germany",,
Väyrynenite,15,,,,,,,,
Veatchite,12,,,,,,,,
Veblenite,1,25758,"Mann 2 (Ten Mile Lake), Seal Lake Alkaline Complex (Letitia Lake), Labrador, Newfoundland And Labrador, Canada",,,,,,
Veenite,9,,,,,,,,
Velikite,5,,,,,,,,
Vendidaite,1,56747,"La Vendida Mine (Rio Tinto Mine), Sierra Gorda District, Antofagasta Province, Antofagasta, Chile",64,63,,,,
Verbeekite,2,4322,"Musonoi Mine (Musonoi Extension Mine), Kolwezi, Kolwezi Mining District, Lualaba, DR Congo",900,461,1558,"Hope's Nose, Torquay, Torbay, Devon, England, UK",270,270
Verbierite,1,270973,"Savoleyres, Verbier, Bagnes Valley, Valais, Switzerland",,,,,,
Vergasovaite,2,11688,"Treschina Fumarole, Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0,2656,"Yadovitaya Fumarole, Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0
Vermiculite,652,,,,,,,,
Vernadite,65,,,,,,,,
Verneite,3,,,,,,,,
Verplanckite,1,8237,"Esquire No. 7 Claim, Big Creek, Rush Creek Deposit, Big Creek-Rush Creek District, Fresno Co., California, USA",145,66,,,,
Versiliaite,1,2165,"Buca Della Vena Mine, Ponte Stazzemese, Stazzema, Lucca Province, Tuscany, Italy",27,8,,,,
Vertumnite,8,,,,,,,,
Veselovskýite,1,777,"Jáchymov, Karlovy Vary District, Karlovy Vary Region, Czech Republic",543,1.8,,,,
Vésigniéite,46,,,,,,,,
Vestaite,1,298090,"NWA 8003 Meteorite, Morocco",,,,,,
Vesuvianite,1395,,,,,,,,
Veszelyite,20,,,,,,,,
Viaeneite,2,49315,"La Mallieue, Engis, Liège, Wallonia, Belgium",,,135013,"Santa Fé Mine, Santa Fé Mining District, Dalence Province, Oruro, Bolivia",,
Vicanite-(Ce),6,,,,,,,,
Vigezzite,12,,,,,,,,
Vigrishinite,2,204991,"Umbozero North Quarry (Severnyi Quarry), Alluaiv Mt, Lovozero Massif, Murmansk Oblast, Russia",370,359,194739,"Pegmatite No. 71, Malyi Punkaruaiv Mt, Lovozero Massif, Murmansk Oblast, Russia",370,359
Vihorlatite,1,123512,"Poruba Pod Vihorlatom, Michalovce Co., Košice Region, Slovakia",,,,,,
Viitaniemiite,12,,,,,,,,
Vikingite,27,,,,,,,,
Villamanínite,10,,,,,,,,
Villiaumite,31,,,,,,,,
Villyaellenite,4,,,,,,,,
Vimsite,2,2811,"Novofrolovskoye B-Cu Deposit, Tur'insk, Turya River, Turinsk-Auerbakovsk Ore Field, Serovsky District, Sverdlovsk Oblast, Russia",,,5759,"Solongo B Deposit, Vitim Plateau, Buriatia Republic (Buryatia), Zabaykalsky Krai, Russia",,
Vincentite,17,,,,,,,,
Vinciennite,13,,,,,,,,
Vinogradovite,28,,,,,,,,
Violarite,380,,,,,,,,
Virgilite,1,274554,"Macusani Glass, Macusani, Carabaya Province, Puno, Peru",7,4.7,,,,
Vishnevite,21,,,,,,,,
Vismirnovite,4,,,,,,,,
Vistepite,1,20449,"Rhodonite Occurrence, Muzeinyi Valley, Inyl'chek Range, Issyk-Kul Oblast (Ysyk-Köl Oblast), Kyrgyzstan",,,,,,
Vitimite,2,2811,"Novofrolovskoye B-Cu Deposit, Tur'insk, Turya River, Turinsk-Auerbakovsk Ore Field, Serovsky District, Sverdlovsk Oblast, Russia",,,5759,"Solongo B Deposit, Vitim Plateau, Buriatia Republic (Buryatia), Zabaykalsky Krai, Russia",,
Vitusite-(Ce),9,,,,,,,,
Vivianite,636,,,,,,,,
Vladimirite,15,,,,,,,,
Vladimirivanovite,2,14959,"Tultui Lazurite Deposit, Malaya Bystraya River Valley, Slyudyanka (Sludyanka), Lake Baikal Area, Irkutsk Oblast, Russia",481,481,188677,"Lyadzhvardara Deposit (Lyadzhvar Dara; Lyajvardara; Luadzhvardara), Badom-Dara, Shakhdara Range, Shughnon, Gorno-Badakhshan, Tajikistan",,
Vladkrivovichevite,1,2427,"Kombat Mine (Klein Otavi; Asis), Kombat, Grootfontein, Otjozondjupa Region, Namibia",601,537,,,,
Vladykinite,2,23087,"Malyi Murun Massif (Malomurunskiy; Maly Murun Alkaline Pluton; Malyy Murun Massif), Irkutsk Oblast, Russia",,,126737,"Tausonitovaya Gorka (Tausonite Hill), Ditmar Stream, Murunskii Massif, Chara And Tokko Rivers Confluence, Aldan Shield, Sakha Republic (Yakutia), Russia",144,126
Vlasovite,9,,,,,,,,
Vlodavetsite,2,5552,"La Fossa Crater, Vulcano Island, Lipari, Eolie Islands (Aeolian Islands), Messina Province, Sicily, Italy",,,20412,"Second Scoria Cone, Northern Breakthrough (North Breach), Great Fissure Eruption (Main Fracture), Tolbachik Volcano, Kamchatka Krai, Russia",3.60E-05,0
Vochtenite,5,,,,,,,,
Voggite,1,597,"Francon Quarry, Montréal, Québec, Canada",488.3,117,,,,
Voglite,7,,,,,,,,
Volaschioite,1,109168,"Fornovolasco, Vergemoli, Lucca Province, Tuscany, Italy",,,,,,
Volborthite,155,,,,,,,,
Volkonskoite,22,,,,,,,,
Volkovskite,9,,,,,,,,
Voloshinite,2,239372,"Lac Moblan Pegmatite, Baie-James, Nord-du-Québec, Québec, Canada",,,16172,"Vasin-Myl'k Mt, Voron'i Tundry, Murmansk Oblast, Russia",2527,2446
Voltaite,111,,,,,,,,
Volynskite,64,,,,,,,,
Vonbezingite,1,3071,"Wessels Mine, Hotazel, Kalahari Manganese Field, Northern Cape, South Africa",2400,1010,,,,
Vonsenite,62,,,,,,,,
Vorlanite,5,,,,,,,,
Voronkovite,2,4302,"Ilímaussaq Complex, Narsaq, Kujalleq, Greenland, Denmark",1160,1160,2692,"Alluaiv Mt, Lovozero Massif, Murmansk Oblast, Russia",370,359
Vorontsovite,1,10314,"Vorontsovskoe Deposit (Vorontsovsk Gold Deposit), Tur'insk, Turya River, Turinsk-Auerbakovsk Ore Field, Serovsky District, Sverdlovsk Oblast, Russia",310,290,,,,
Voudourisite,3,,,,,,,,
Vozhminite,1,19895,"Vozhminskii Massif (Vozhmin), Northern Karelia, Murmansk Oblast, Russia",,,,,,
Vránaite,1,2271,"Manjaka, Sahatany Valley, Ibity, Antsirabe II, Vakinankaratra, Madagascar",,,,,,
Vrbaite,5,,,,,,,,
Vuagnatite,14,,,,,,,,
Vulcanite,11,,,,,,,,
Vuonnemite,10,,,,,,,,
Vuorelainenite,9,,,,,,,,
Vuoriyarvite-K,10,,,,,,,,
Vurroite,1,5552,"La Fossa Crater, Vulcano Island, Lipari, Eolie Islands (Aeolian Islands), Messina Province, Sicily, Italy",,,,,,
Vyacheslavite,8,,,,,,,,
Vyalsovite,1,21562,"Komsomol'skii Mine (Komsomolsk Mine; Komsomol'sky Mine; Komsomolsky Mine), Talnakh Cu-Ni Deposit, Noril'sk, Putoran Plateau, Taimyr Peninsula, Taymyrskiy Autonomous Okrug, Krasnoyarsk Krai, Russia",251.3,213.3,,,,
Vymazalováite,1,21562,"Komsomol'skii Mine (Komsomolsk Mine; Komsomol'sky Mine; Komsomolsky Mine), Talnakh Cu-Ni Deposit, Noril'sk, Putoran Plateau, Taimyr Peninsula, Taymyrskiy Autonomous Okrug, Krasnoyarsk Krai, Russia",251.3,213.3,,,,
Vysokýite,2,158151,"Jáchymov Ore District, Karlovy Vary Region, Czech Republic",,,188817,"Geschieber Vein, Svornost Mine (Einigkeit Mine), Jáchymov, Karlovy Vary District, Karlovy Vary Region, Czech Republic",270,130
Vysotskite,53,,,,,,,,
Vyuntspakhkite-(Y),4,,,,,,,,
Wadalite,11,,,,,,,,
Wadeite,27,,,,,,,,
Wadsleyite,13,,,,,,,,
Wagnerite,61,,,,,,,,
Waimirite-(Y),2,30817,"Pitinga Mine, Presidente Figueiredo, Amazonas, Brazil",1889,1775,207319,"Jabal Tawlah, Midyan, Mintaqah Tabuk, Saudi Arabia",,
Wairakite,73,,,,,,,,
Wairauite,16,,,,,,,,
Wakabayashilite,16,,,,,,,,
Wakefieldite-(Ce),9,,,,,,,,
Wakefieldite-(La),3,,,,,,,,
Wakefieldite-(Nd),2,1813,"Manganese Deposit, Ilfeld, Nordhausen, Harz, Thuringia, Germany",,,192691,"Arase Mine, Kami City, Kochi, Japan",,
Wakefieldite-(Y),7,,,,,,,,
Walentaite,6,,,,,,,,
Walfordite,1,5763,"Wendy Open Pit (Wendy Pit), Tambo Mine, El Indio Deposit, Elqui Province, Coquimbo, Chile",20.93,0,,,,
Walkerite,1,15934,"Potash Corporation Of Saskatchewan Mine (PCS Mine; Potash Corporation Of America Mine), Penobsquis, Cardwell Parish, Kings Co., New Brunswick, Canada",359,312,,,,
Wallisite,1,3207,"Lengenbach Quarry, Fäld (Imfeld; Im Feld; Feld), Binn Valley, Valais, Switzerland",245,241,,,,
Wallkilldellite,20,,,,,,,,
Wallkilldellite-(Fe),6,,,,,,,,
Walpurgite,38,,,,,,,,
Walstromite,8,,,,,,,,
Walthierite,4,,,,,,,,
Wampenite,1,105482,"Wampen, Thiersheim, Marktredwitz, Wunsiedel In Fichtelgebirge, Upper Franconia, Bavaria, Germany",1.8,0,,,,
Wangdaodeite,1,5562,"Suizhou Meteorite (Suizhou L6 Chondrite), Xihe, Zengdu District (Cengdou District), Suizhou, Hubei, China",,,,,,
Wardite,58,,,,,,,,
Wardsmithite,5,,,,,,,,
Warikahnite,3,,,,,,,,
Warkite,2,126090,"Murchison Meteorite, Murchison, City Of Greater Shepparton, Victoria, Australia",4700,0,106213,"Vigarano Meteorite (Cariani; Ferrara; Mainardi; Morandi; Parish; Pieve; Vigarano Mainarda; Vigarano Pieve; Vigarno; Vigarvano; Vigavano [NHM Cat.]), Vigarano Pieve, Vigarano Mainarda, Ferrara Province, Emilia-Romagna, Italy",,
Warwickite,15,,,,,,,,
Wassonite,1,228143,"Yamato 691 Meteorite (Y-691), Queen Fabiola Mts (Yamato Mts), Queen Maud Land, Eastern Antarctica, Antarctica",,,,,,
Watanabeite,7,,,,,,,,
Watatsumiite,1,2196,"Tanohata Mine, Tanohata-mura, Shimohei District, Iwate, Japan",122,113,,,,
Waterhouseite,1,158,"Iron Monarch Open Cut, Iron Knob, Middleback Range, Eyre Peninsula, South Australia, Australia",1795,1787,,,,
Watkinsonite,5,,,,,,,,
Wattersite,3,,,,,,,,
Wattevilleite,10,,,,,,,,
Wavellite,374,,,,,,,,
Wawayandaite,1,8541,"Franklin Mine, Franklin, Franklin Mining District, Sussex Co., New Jersey, USA",1698,940,,,,
Waylandite,31,,,,,,,,
Wayneburnhamite,1,6801,"Commercial Quarry, Sky Blue Hill, Crestmore Quarries, Crestmore, Riverside Co., California, USA",145.5,65.5,,,,
Weberite,13,,,,,,,,
Weddellite,32,,,,,,,,
Weeksite,42,,,,,,,,
Wegscheiderite,8,,,,,,,,
Weibullite,10,,,,,,,,
Weilite,19,,,,,,,,
Weinebeneite,1,5609,"Spodumene Prospect (Brandrücken Exploration Adit; Weinebene Deposit), Brandrücken, Moschkogel - Weinebene Area, Koralpe, Carinthia, Austria",256,70,,,,
Weishanite,3,,,,,,,,
Weissbergite,4,,,,,,,,
Weissite,31,,,,,,,,
Welinite,6,,,,,,,,
Weloganite,5,,,,,,,,
Welshite,1,3167,"Långban, Filipstad, Värmland County, Sweden",1898,1000,,,,
Wendwilsonite,8,,,,,,,,
Wenkite,3,,,,,,,,
Werdingite,8,,,,,,,,
Wermlandite,2,3167,"Långban, Filipstad, Värmland County, Sweden",1898,1000,21979,"Gåsgruvan Quarry, Persberg Ore District, Filipstad, Värmland County, Sweden",1890,1850
Wernerbaurite,1,240986,"St Jude Mine, Gypsum Valley, Slick Rock District, San Miguel Co., Colorado, USA",,,,,,
Wernerkrauseite,1,291378,"Wernerkrauseite-bearing Xenolith, Caspar Quarry, Bellerberg Volcano, Ettringen, Mayen, Mayen-Koblenz, Rhineland-Palatinate, Germany",354,0.4,,,,
Wesselsite,1,3071,"Wessels Mine, Hotazel, Kalahari Manganese Field, Northern Cape, South Africa",2400,1010,,,,
Westerveldite,11,,,,,,,,
Wetherillite,3,,,,,,,,
Wheatleyite,1,4075,"Wheatley Mines, Phoenixville Mining District, Schuylkill Township, Chester Co., Pennsylvania, USA",,,,,,
Whelanite,4,,,,,,,,
Wherryite,9,,,,,,,,
Whewellite,66,,,,,,,,
Whitecapsite,1,3921,"White Caps Mine, Manhattan, Manhattan District, Toquima Range, Nye Co., Nevada, USA",81.1,16,,,,
Whiteite-(CaFeMg),7,,,,,,,,
Whiteite-(CaMgMg),1,39393,"Argentum Mining Co. Mine (Northern Belle Mine; Holmes Mine), Candelaria District, Mineral Co., Nevada, USA",,,,,,
Whiteite-(CaMnMg),7,,,,,,,,
Whiteite-(CaMnMn),2,1769,"Hagendorf South Pegmatite (Cornelia Shaft; Hagendorf South Open Cut), Hagendorf, Waidhaus, Upper Palatinate, Bavaria, Germany",561,4.528,3280,"Foote Lithium Co. Mine (Foote Mine), Kings Mountain District, Cleveland Co., North Carolina, USA",351,345
Whiteite-(MnFeMg),6,,,,,,,,
Whiteite-(MnMnMg),3,,,,,,,,
Whitlockite,104,,,,,,,,
Whitmoreite,36,,,,,,,,
Wickenburgite,14,,,,,,,,
Wickmanite,24,,,,,,,,
Wicksite,3,,,,,,,,
Widenmannite,9,,,,,,,,
Widgiemoolthalite,1,234,"132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia",2709,2701,,,,
Wightmanite,3,,,,,,,,
Wiklundite,1,3167,"Långban, Filipstad, Värmland County, Sweden",1898,1000,,,,
Wilancookite,1,18406,"Ponte Do Piauí Claim, Piauí Valley, Taquaral, Itinga, Minas Gerais, Brazil",525,525,,,,
Wilcoxite,11,,,,,,,,
Wildenauerite,1,1769,"Hagendorf South Pegmatite (Cornelia Shaft; Hagendorf South Open Cut), Hagendorf, Waidhaus, Upper Palatinate, Bavaria, Germany",561,4.528,,,,
Wilhelmgümbelite,1,1769,"Hagendorf South Pegmatite (Cornelia Shaft; Hagendorf South Open Cut), Hagendorf, Waidhaus, Upper Palatinate, Bavaria, Germany",561,4.528,,,,
Wilhelmkleinite,1,2428,"Tsumeb Mine (Tsumcorp Mine), Tsumeb, Oshikoto Region, Namibia",600,519,,,,
Wilhelmramsayite,1,2672,"Koashva Open Pit (Vostochnyi Mine), Koashva Mt, Khibiny Massif, Murmansk Oblast, Russia",413.6,319.6,,,,
Wilhelmvierlingite,2,1769,"Hagendorf South Pegmatite (Cornelia Shaft; Hagendorf South Open Cut), Hagendorf, Waidhaus, Upper Palatinate, Bavaria, Germany",561,4.528,298414,"Aldehuela De La Bóveda Pegmatite, Salamanca, Castile And Leon, Spain",,
Wilkinsonite,3,,,,,,,,
Wilkmanite,1,10244,"Kitka River Valley, Kuusamo, North Ostrobothnia, Finland",2100,1800,,,,
Willemite,303,,,,,,,,
Willemseite,15,,,,,,,,
Willhendersonite,12,,,,,,,,
Willyamite,25,,,,,,,,
Wiluite,6,,,,,,,,
Winchite,51,,,,,,,,
Windhoekite,1,7687,"Aris Quarries (Ariskop Quarry; Railway Quarry), Aris, Windhoek District, Khomas Region, Namibia",32.2,31.8,,,,
Winstanleyite,2,5763,"Wendy Open Pit (Wendy Pit), Tambo Mine, El Indio Deposit, Elqui Province, Coquimbo, Chile",20.93,0,3389,"Grand Central Mine, Contention-Grand Central Mine Group, Tombstone District, Tombstone Hills, Cochise Co., Arizona, USA",145,2.6
Wiserite,15,,,,,,,,
Witherite,251,,,,,,,,
Wittichenite,297,,,,,,,,
Wittite,15,,,,,,,,
Witzkeite,1,236453,"Punta De Lobos, Iquique Province, Tarapacá, Chile",,,,,,
Wodginite,78,,,,,,,,
Wöhlerite,83,,,,,,,,
Wolfeite,43,,,,,,,,
Wollastonite,1247,,,,,,,,
Wölsendorfite,43,,,,,,,,
Wonesite,4,,,,,,,,
Woodallite,2,246986,"West Jordan Deposit, Lake Way Station, Wiluna Shire, Western Australia, Australia",2710,2700,7797,"MKD5 Nickel Deposit, Mount Keith, Wiluna Shire, Western Australia, Australia",2742,2670
Woodhouseite,62,,,,,,,,
Woodruffite,25,,,,,,,,
Woodwardite,57,,,,,,,,
Wooldridgeite,3,,,,,,,,
Wopmayite,1,505,"Tanco Mine (Bernic Lake Mine), Bernic Lake, Lac-du-Bonnet Area, Manitoba, Canada",2647,2110,,,,
