id	mineral	min_age	max_age	locality_longname	rarity_group
447	Azurite	29.0	29.0	Huemul Mine, Pampa Amarilla District, MalargÃ¼e Department, Mendoza Province, Argentina	Ubiquitous
447	Azurite	30.0	30.0	Cerro De Pasco, Pasco Province, Pasco, Peru	Ubiquitous
447	Azurite	30.0	30.0	Sipalay Mine, Sipalay, Negros Island, Negros Occidental Province, Negros Island Region, Visayas, Philippines	Ubiquitous
447	Azurite	31.0	35.0	Chuquicamata Mine, Chuquicamata District, Calama, El Loa Province, Antofagasta, Chile	Ubiquitous
447	Azurite	32.7	34.1	La Verde Mine, Nueva Italia De Ruiz, Mugica Municipality, Michoacan, Mexico	Ubiquitous
447	Azurite	33.0	33.0	Ankavan Cu Deposit, Pambak Ore District, Kotayk' Province, Armenia	Ubiquitous
447	Azurite	33.0	33.0	Tintaya Mine, Ahuancata, Espinar Province, Cuzco, Peru	Ubiquitous
447	Azurite	33.0	39.0	Lark Mine, Bingham District (West Mountain District), Oquirrh Mts, Salt Lake Co., Utah, USA	Ubiquitous
447	Azurite	33.3	144.0	Copper Queen Mine, Battle Mountain District, Lander Co., Nevada, USA	Ubiquitous
447	Azurite	33.3	206.0	Number Eight Mine (Blue Star Mine), Lynn District, Eureka Co., Nevada, USA	Ubiquitous
447	Azurite	33.7	173.8	Goldstrike Mines, Lynn District, Eureka Co., Nevada, USA	Ubiquitous
447	Azurite	33.9	37.2	Jiru Cu Deposit, Namling Co. (Nanmulin Co.), XigazÃª Prefecture (Rikaze Prefecture; Shigatse Prefecture), Tibet, China	Ubiquitous
447	Azurite	33.9	55.8	Misdag Cu Deposit, NaxÃ§Ä±van District (Naxcivan; Nakhichevan), Azerbaijan	Ubiquitous
447	Azurite	33.9	55.8	Beiya Au-Cu Ore Field, Heqing Co., Dali, Yunnan, China	Ubiquitous
447	Azurite	33.9	100.0	Montezuma Co., Colorado, USA	Ubiquitous
447	Azurite	34.0	36.0	Copaquire Cu Deposit, Collahuasi District, El Tamarugal Province, TarapacÃ¡, Chile	Ubiquitous
447	Azurite	34.0	38.0	Quebrada Blanca Mine, Collahuasi District, El Tamarugal Province, TarapacÃ¡, Chile	Ubiquitous
447	Azurite	34.0	38.4	Antapaccay Cu-Au Deposit, Ahuancata, Espinar Province, Cuzco, Peru	Ubiquitous
447	Azurite	34.0	39.0	Potrerillos Mine, Potrerillos, ChaÃ±aral Province, Atacama, Chile	Ubiquitous
447	Azurite	34.2	53.84	Kinsley District, Elko Co., Nevada, USA	Ubiquitous
447	Azurite	35.0	96.8	Little Giant Mine, Battle Mountain District, Lander Co., Nevada, USA	Ubiquitous
447	Azurite	36.0	36.0	Queen Elizabeth Cu Deposit, El Tamarugal Province, TarapacÃ¡, Chile	Ubiquitous
447	Azurite	36.7	63.5	Crook Co., Wyoming, USA	Ubiquitous
447	Azurite	37.0	42.0	Agarak Mine, Syunik' Province, Armenia	Ubiquitous
447	Azurite	37.3	37.3	GÃ¼mÃ¼Åhane Cu-Au Deposit, Artvin, Artvin Province, Black Sea Region, Turkey	Ubiquitous
447	Azurite	38.0	38.0	Copper Canyon Mine, Battle Mountain District, Lander Co., Nevada, USA	Ubiquitous
447	Azurite	38.0	48.0	Unnamed Prospect (VH-HU-G12-1), Quitman Mts, Hudspeth Co., Texas, USA	Ubiquitous
447	Azurite	38.3	41.6	Yulong Cu-(Mo) Deposit, Jomdo Co. (Jiangda Co.), Qamdo Prefecture (Changdu Prefecture), Tibet, China	Ubiquitous
447	Azurite	39.0	39.0	Bingham Canyon Mine (Bingham Canyon Deposit; Kennecott Mine; Bingham Copper Mine; Utah Copper Mine), Bingham District (West Mountain District), Oquirrh Mts, Salt Lake Co., Utah, USA	Ubiquitous
447	Azurite	39.9	290.0	Sherman Mine (Sherman Tunnel; Leadville Corporation Mine; Day Mines; Hilltop Mine), Upper Iowa Gulch, Leadville District, Lake Co., Colorado, USA	Ubiquitous
447	Azurite	40.0	40.0	Kirwin Mining District (Kerwin Mining District), Park Co., Wyoming, USA	Ubiquitous
447	Azurite	41.0	43.0	El Salvador Mine, El Salvador District, Diego De Almagro, ChaÃ±aral Province, Atacama, Chile	Ubiquitous
447	Azurite	43.0	43.0	Ozernoe Cu Deposit, Karkaraly, Karaganda Region, Kazakhstan	Ubiquitous
447	Azurite	45.0	45.0	Quebrada Del Bronce Cu-Au Deposit, El HuecÃº, ÃorquÃ­n Department, NeuquÃ©n Province, Argentina	Ubiquitous
447	Azurite	45.0	45.0	Chacarilla Mine, Aroma Province, La Paz, Bolivia	Ubiquitous
447	Azurite	45.0	45.0	MarÃ­e Elena Mine (Elena; Helena; Victoria), Corocoro, Pacajes Province, La Paz, Bolivia	Ubiquitous
447	Azurite	45.0	45.0	Veta Verde Mine, Corocoro, Pacajes Province, La Paz, Bolivia	Ubiquitous
447	Azurite	46.0	58.0	El Cobre Mine, Sierra Maestra Mts, Santiago De Cuba Province, Cuba	Ubiquitous
447	Azurite	46.8	48.8	Reef Mine (Tungsten Reef Mine; Exposed Reef Mine; Sitric Mine; Reef Group Of Claims), Carr Canyon, Hartford District (Huachuca Mountains District), Huachuca Mts, Cochise Co., Arizona, USA	Ubiquitous
447	Azurite	47.0	52.0	Berg Cu-Mo Deposit, Ootsa Lake, Omenica Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	50.0	50.0	Balabac Island, Palawan Province, Western Visayas Region, Visayas, Philippines	Ubiquitous
447	Azurite	50.5	52.7	Batopilas, Andres Del Rio District, Batopilas Municipality, Chihuahua, Mexico	Ubiquitous
447	Azurite	51.0	51.0	Cuajone Mine, Tala, Mariscal Nieto Province, Moquegua, Peru	Ubiquitous
447	Azurite	53.0	53.0	Johnson Mine (Johnson Pit; Burro Pit; Climax Shaft; Johnson Camp Mine; Cyprus Johnson Deposit), Johnson Camp, Cochise District, Little Dragoon Mts, Cochise Co., Arizona, USA	Ubiquitous
447	Azurite	53.0	57.0	Esperanza Mine [new] (Esperanza Pit; Esperanza Open Pit Mines; West Esperanza Mine), Pima District (Olive District; Mineral Hill District; Twin Buttes District), Sierrita Mts, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	53.0	132.0	Pilares Mine, Los Pilares De Nacozari, Nacozari De GarcÃ­a Municipality, Sonora, Mexico	Ubiquitous
447	Azurite	55.0	56.0	Tyrone Mine, Tyrone Area, Burro Mountains District, Grant Co., New Mexico, USA	Ubiquitous
447	Azurite	55.0	56.0	Chino Mine (Santa Rita Pit; Santa Rita Mine), Santa Rita, Santa Rita District, Grant Co., New Mexico, USA	Ubiquitous
447	Azurite	55.0	58.0	Poison Mountain Cu-Au-Mo Deposit, Lillooet Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	55.3	58.9	Lomas Bayas Mine, Antofagasta Province, Antofagasta, Chile	Ubiquitous
447	Azurite	55.7	57.7	Jinman Cu Deposit, Lanping Co., Nujiang, Yunnan, China	Ubiquitous
447	Azurite	56.0	56.0	North San Xavier Pit (San Xavier North Pit; San Xavier Mine), Mission Complex, Pima District (Olive District; Mineral Hill District; Twin Buttes District), Sierrita Mts, San Xavier (Tohono O'odom) Indian Reservation, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	57.0	57.0	Cerro Negro Cu Deposit, Uchumayo District, Arequipa Province, Arequipa, Peru	Ubiquitous
447	Azurite	57.0	64.0	Continental Pit (Continental East Pit; East Berkeley Pit), Silver Bow Park, East Ridge, Butte Mining District (Summit Valley Mining District), Silver Bow Co., Montana, USA	Ubiquitous
447	Azurite	58.0	58.0	Mission Pit (Mission Mine [old]; East Pima Mine; Mission Porphyry Copper Deposit), Mission Complex, San Xavier, Pima District (Olive District; Mineral Hill District; Twin Buttes District), Sierrita Mts, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	58.0	58.0	Twin Buttes Mine (Twin Buttes Open Pit Mine), Twin Buttes, Pima District (Olive District; Mineral Hill District; Twin Buttes District), Sierrita Mts, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	59.0	59.0	Castle Dome Mine (Castle Dome Deposit; Pinto Valley Deposit), Castle Dome Area (Castle Dome Mine Area; Pinto Valley Mine Area), Inspiration, Miami-Inspiration District, Globe-Miami District, Gila Co., Arizona, USA	Ubiquitous
447	Azurite	59.2	61.6	Carlota Mine (Carlotta Mine; Carlota Property; Carlota Deposit; Cactus Deposit; Brewery Mine; Brewery Claims; Alexander Mine), Top Of The World, Miami-Inspiration District, Globe-Miami District, Gila Co., Arizona, USA	Ubiquitous
447	Azurite	60.0	60.0	Piedras Verdes Mine, Piedras Verdes, Ãlamos Municipality, Sonora, Mexico	Ubiquitous
447	Azurite	60.0	105.0	HnÃºÅ¡Å¥a, RimavskÃ¡ Sobota Co., BanskÃ¡ Bystrica Region, Slovakia	Ubiquitous
447	Azurite	60.4	61.0	Childs-Adwinkle Mine (Childs And Altwilkle Mine; Childs-Aldwinkle Mine), Copper Creek, Copper Creek (Copper Creek Canyon), Bunker Hill District (Copper Creek District), Galiuro Mts, Pinal Co., Arizona, USA	Ubiquitous
447	Azurite	60.94	63.38	Baiyangping Cu-Co-Ag Deposit, Western Ore Zone, Baiyangping Ore Field, Lanping Co., Nujiang, Yunnan, China	Ubiquitous
447	Azurite	61.0	61.0	Maggie Mine, Cache Creek, Kamloops Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	61.0	65.0	Sacaton Mine (Casa Grande Mine; ASARCO Sacaton Project), Casa Grande, Pinal Co., Arizona, USA	Ubiquitous
447	Azurite	61.8	64.4	Bluebird Mine (Bluebird Group), Miami, Miami-Inspiration District, Globe-Miami District, Gila Co., Arizona, USA	Ubiquitous
447	Azurite	62.0	62.0	Poston Butte Deposit (Continental Oil Co. Property; Aztec Exploration And Development Co. Property; Florence Conoco; Florence Copper Co. Property), Florence, Florence District (Blackwater District; Black Rock District), Pinal Co., Arizona, USA	Ubiquitous
447	Azurite	62.6	63.4	Milpillas Mine, Cuitaca, Santa Cruz Municipality, Sonora, Mexico	Ubiquitous
447	Azurite	62.9	63.5	Silver Bell Mine, Mineral Mountain, Silver Bell District, Silver Bell Mts, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	63.0	63.0	New Cornelia Mine (Ajo Mine), Ajo, Little Ajo Mts, Ajo District, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	63.0	64.0	Christmas Mine (Red Bird Shafts; Inspiration Mine; Hackberry Shafts), Christmas, Christmas Area, Banner District, Dripping Spring Mts, Gila Co., Arizona, USA	Ubiquitous
447	Azurite	64.0	64.0	Tonggutang Cu-(Ag) Deposit, Baifang Mine, Changning Co., Hengyang, Hunan, China	Ubiquitous
447	Azurite	64.0	146.0	Dashkesan Co-Fe Deposit (Dashkezan), Dashkesan, DaÅkÉsÉn District (Daskasan; Dashkyasan), Azerbaijan	Ubiquitous
447	Azurite	64.0	331.0	Magurka, PartizÃ¡nska LupÄa, LiptovskÃ½ MikulÃ¡Å¡ Co., Å½ilina Region, Slovakia	Ubiquitous
447	Azurite	64.5	358.9	SilberbrÃ¼nnle Mine, Haigerach Valley, Gengenbach, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	65.0	65.0	Moldova NouÄ Mine (Moldova Nova; Neumoldowa; Neu-Moldava; Ãjmoldova; NovÃ¡ Moldava), Moldova NouÄ-Sasca Cu-Mo Ore Field, Banat Mts, CaraÅ-Severin, Romania	Ubiquitous
447	Azurite	65.0	70.0	Allard Tunnel Occurrence (Audrey Nos. 1-2; Protection; Ruby Nos. 1-95; Shorty Nos. 1-4; Jane Nos. 1-4; Minnie), La Plata District (California District), La Plata Co., Colorado, USA	Ubiquitous
447	Azurite	65.0	70.0	Gray Dawn Mine (Little Don Mine; Grey Dawn), Paradox Valley District, Paradox Valley, San Juan Co., Utah, USA	Ubiquitous
447	Azurite	65.5	99.6	Sullivan Prospect (Cuervo Prospect), Nye Co., Nevada, USA	Ubiquitous
447	Azurite	65.5	145.5	La Leona Mine, Tres Cerros, Deseado Massif, Deseado Department, Santa Cruz Province, Argentina	Ubiquitous
447	Azurite	65.5	145.5	SFS Cu Deposit (Longshot Ridge; Luning), Volcano Peak, Santa Fe District, Gabbs Valley Range, Mineral Co., Nevada, USA	Ubiquitous
447	Azurite	66.0	89.8	Chah Khouni Mine (Chah Khoni Mine; Tschah Khuni Mine; El Khun Mine), Anarak District, Nain County (Nayin County), Isfahan, Iran	Ubiquitous
447	Azurite	66.0	89.8	Sebarz Mine (Sebraz Mine; Sebarg Mine), Anarak District, Nain County (Nayin County), Isfahan, Iran	Ubiquitous
447	Azurite	66.0	100.0	Istala Zn-Pb-Cu Deposit, GÃ¼mÃ¼Åhane Province, Black Sea Region, Turkey	Ubiquitous
447	Azurite	66.0	100.0	KÃ¶stere Deposit, GÃ¼mÃ¼Åhane Province, Black Sea Region, Turkey	Ubiquitous
447	Azurite	66.0	100.0	Ergani Mine, Ergani (Arghana; Osmaniye; Erganiosmaniye), Diyarbakir Province, South-Eastern Anatolia Region, Turkey	Ubiquitous
447	Azurite	66.0	145.0	Tongshan Mine (West Tongshan Mine), Guichi District, Chizhou, Anhui, China	Ubiquitous
447	Azurite	66.0	145.0	Debao Cu-Sn Deposit (Qinjia Cu-Sn Deposit), Debao Co., Baise, Guangxi, China	Ubiquitous
447	Azurite	66.0	145.0	Shitouzui Cu-Fe-Au Deposit, Daye Co., Huangshi, Hubei, China	Ubiquitous
447	Azurite	66.0	145.0	Wushan Mine (Wujia Cu-Au Deposit), Ruichang Co., Jiujiang, Jiangxi, China	Ubiquitous
447	Azurite	66.0	150.0	Britannia Mine, Britannia Beach, Vancouver Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	66.0	201.0	Shouwangfen Mine, Yingshouyingzikuang District, Chengde, Hebei, China	Ubiquitous
447	Azurite	66.0	201.0	Sankuanggou Mine, Nenjiang Co., Heihe, Heilongjiang, China	Ubiquitous
447	Azurite	66.0	201.0	Laozuoshan Mine, Baoqing Co., Shuangyashan, Heilongjiang, China	Ubiquitous
447	Azurite	66.0	201.0	Yinjiagou Polymetallic Deposit, Lingbao Co., Sanmenxia, Henan, China	Ubiquitous
447	Azurite	66.0	201.0	Chaobuleng Mine (Zhaobuleng Mine), East Ujimqin Banner (Dongwuzhumuqin Co.; Dongwu Qi), Xilin Gol League (Xilinguole Prefecture), Inner Mongolia, China	Ubiquitous
447	Azurite	66.0	201.0	Diaoquan Cu-Ag Deposit, Lingqiu Co., Datong, Shanxi, China	Ubiquitous
447	Azurite	67.0	69.0	Kalamazoo Orebody, San Manuel Mine (Apex Lead & Vanadium Mining Corp Mine; Quarelli Group), San Manuel, San Manuel District, Pinal Co., Arizona, USA	Ubiquitous
447	Azurite	68.0	69.0	Taurus Prospect (incl. East Taurus Prospect; West Taurus Prospect), Fortymile District, Southeast Fairbanks Census Area, Alaska, USA	Ubiquitous
447	Azurite	68.6	72.0	Ray Mine, Scott Mountain, Mineral Creek District (Ray District), Dripping Spring Mts, Pinal Co., Arizona, USA	Ubiquitous
447	Azurite	69.0	69.0	Ray, Mineral Creek District (Ray District), Dripping Spring Mts, Pinal Co., Arizona, USA	Ubiquitous
447	Azurite	70.0	75.0	Crescent Peak Prospect, Crescent District, New York Mts, Clark Co., Nevada, USA	Ubiquitous
447	Azurite	70.0	85.0	Silver Star Mining District, Madison Co., Montana, USA	Ubiquitous
447	Azurite	72.0	74.0	Casino Mine, Coffee Creek, Dawson Mining District, Yukon, Canada	Ubiquitous
447	Azurite	76.1	76.76	Cash Cu Deposit, Dawson Mining District, Yukon, Canada	Ubiquitous
447	Azurite	78.0	260.0	Eddy Co., New Mexico, USA	Ubiquitous
447	Azurite	80.0	80.0	Kutlular Mine, Trabzon Province, Black Sea Region, Turkey	Ubiquitous
447	Azurite	80.0	88.0	Lealtad Mine, Bellota Ravine, ChÃ³var, CastellÃ³n, Valencian Community, Spain	Ubiquitous
447	Azurite	80.1	83.3	ÅÃ¼krÃ¼paÅa Cu-Mo Deposit, DerekÃ¶y, Kirklareli Province, Marmara Region, Turkey	Ubiquitous
447	Azurite	81.0	81.0	Prohorovo Mine, Tundzha Obshtina, Yambol Province, Bulgaria	Ubiquitous
447	Azurite	82.0	82.0	Huckleberry Mine, Ootsa Lake, Omenica Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	83.0	84.0	Veliki Krivelj Mine, Bor, Bor-Majdanpek Mining District, Bor District, Serbia	Ubiquitous
447	Azurite	83.4	84.6	Majdanpek Mine, Bor-Majdanpek Mining District, Bor District, Serbia	Ubiquitous
447	Azurite	85.45	145.5	Viking Cu-Mo Deposit (Skalistoe), Magadan Oblast, Russia	Ubiquitous
447	Azurite	86.0	86.0	Copper Basin Mine, Battle Mountain District, Lander Co., Nevada, USA	Ubiquitous
447	Azurite	87.0	90.0	Mazama Mine (Lesley Mine), Mazama, Mazama District, Okanogan Co., Washington, USA	Ubiquitous
447	Azurite	89.13	89.9	Assarel Mine (Asarel Mine), Panagyurishte, Panagyurishte (Panagurishte) Obshtina, Pazardzhik Province, Bulgaria	Ubiquitous
447	Azurite	89.76	90.88	Medet Mine, Panagyurishte, Panagyurishte (Panagurishte) Obshtina, Pazardzhik Province, Bulgaria	Ubiquitous
447	Azurite	90.0	90.0	Barda GonzÃ¡lez Prospect, Plaza Huincul, Confluencia Department, NeuquÃ©n Province, Argentina	Ubiquitous
447	Azurite	90.0	90.0	Tsar Assen Mine, Tsar Assen, Pazardzhik Obshtina, Pazardzhik Province, Bulgaria	Ubiquitous
447	Azurite	90.0	99.0	Lemhi Pass District, Lemhi Co., Idaho, USA	Ubiquitous
447	Azurite	92.0	92.0	Elatsite Mine (Elacite Mine), Zlatitsa, Zlatitsa Obshtina, Sofia Province, Bulgaria	Ubiquitous
447	Azurite	100.0	100.0	Big Indian Copper Mine, Big Indian District (Big Indian Wash - Lisbon Valley Area), San Juan Co., Utah, USA	Ubiquitous
447	Azurite	100.0	110.0	La Crouzille, Saint-Sylvestre, Haute-Vienne, Nouvelle-Aquitaine, France	Ubiquitous
447	Azurite	100.0	145.0	Cerro MaimÃ³n Mine (Cerro De MaimÃ³n Deposit), MaimÃ³n, MonseÃ±or Nouel Province, Dominican Republic	Ubiquitous
447	Azurite	100.0	145.0	ÄhangarÄn Pb-Ag Deposit, MalÄyer, Hamadan, Iran	Ubiquitous
447	Azurite	100.0	174.0	Santa Rosa Mine, Santa Rosa-Huantajaya District, Iquique Province, TarapacÃ¡, Chile	Ubiquitous
447	Azurite	100.0	324.0	Marienberg District, Erzgebirge District, Saxony, Germany	Ubiquitous
447	Azurite	102.0	122.0	Ali-Abad Cu Deposit, Yazd, Iran	Ubiquitous
447	Azurite	103.0	179.0	Rabejac, Le Puech, HÃ©rault, Occitanie, France	Ubiquitous
447	Azurite	105.0	125.0	NovoveskÃ¡ Huta U-Cu Deposit, NovoveskÃ¡ Huta, SpiÅ¡skÃ¡ NovÃ¡ Ves (Zipser Neuendorf; Zipser Neudorf; IglÃ³), SpiÅ¡skÃ¡ NovÃ¡ Ves Co., KoÅ¡ice Region, Slovakia	Ubiquitous
447	Azurite	106.0	123.0	Anjishan Cu-Mo Deposit, Jiangning District, Nanjing, Jiangsu, China	Ubiquitous
447	Azurite	108.0	108.0	Atlas Copper District (Toledo), Cebu Island, Cebu Province, Central Visayas Region, Visayas, Philippines	Ubiquitous
447	Azurite	108.0	108.0	Island Mountain Mine (Dahrman Group; Island Mountain Consolidated Mine; Annex; Leach; Merritt Gore; Shotgun), Moose Peak, Island Mountain, Coastal Range, Trinity Co., California, USA	Ubiquitous
447	Azurite	108.0	112.0	Schauinsland Pb-Zn Mining District, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	110.0	387.0	Clara Mine, Rankach Valley, Oberwolfach, Wolfach, Ortenaukreis, Freiburg, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	121.0	121.0	Teghout Cu-Mo Deposit (Tekhut), Loá¹i Province (Lori), Armenia	Ubiquitous
447	Azurite	123.0	173.0	Shaxi-Changpushang Cu-Au Deposit, Lujiang Co., Hefei, Anhui, China	Ubiquitous
447	Azurite	124.0	223.0	Cameron, Cameron Mining District, Coconino Co., Arizona, USA	Ubiquitous
447	Azurite	128.2	128.8	Cihai Iron Mine, Hami Co. (Kumul Co.; Qumul Co.), Hami Prefecture (Kumul Prefecture; Qumul Prefecture), Xinjiang, China	Ubiquitous
447	Azurite	128.3	420.4	Florida Mine, Robinson Property (Robinson Group), Stone Cabin Canyon, Old Baldy District, Santa Rita Mts, Pima Co., Arizona, USA	Ubiquitous
447	Azurite	135.0	135.0	Damirli Cu-Mo Deposit, AÄdam District (Agdam), Azerbaijan	Ubiquitous
447	Azurite	137.0	150.0	TonglÃ¼shan Mine (Tonglushan Mine), Daye Co., Huangshi, Hubei, China	Ubiquitous
447	Azurite	137.7	140.3	Betliar (Betler; BetlÃ©r), RoÅ¾Åava Co., KoÅ¡ice Region, Slovakia	Ubiquitous
447	Azurite	139.0	144.6	Chengmenshan Mine, Jiujiang Co., Jiujiang, Jiangxi, China	Ubiquitous
447	Azurite	139.5	173.8	Northumberland Mine, Northumberland District, Toquima Range, Nye Co., Nevada, USA	Ubiquitous
447	Azurite	139.8	143.8	Peschanka Cu Deposit, Vesenniy, Chukotka Autonomous Okrug, Russia	Ubiquitous
447	Azurite	140.5	143.3	Carmen De Andacollo Mine, Andacollo, Elqui Province, Coquimbo, Chile	Ubiquitous
447	Azurite	143.0	143.0	Brenda Mine, Peachland, Osoyoos Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	145.0	201.0	Kendekeke Mine (Kendekok Mine), Qimantage Mts, Golmud Co. (Ge'ermu Co.), Haixi, Qinghai, China	Ubiquitous
447	Azurite	145.0	201.0	Yemaquan Mine, Qimantage Mts, Golmud Co. (Ge'ermu Co.), Haixi, Qinghai, China	Ubiquitous
447	Azurite	145.0	358.9	Artenberg Quarry, Steinach, Haslach, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	Hechtsberg Quarry, Hausach, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	Knappengrund Mine, Belchen, MÃ¼nstertal, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	Amalie Mine, Grunern, Staufen, MÃ¼nstertal, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	Friedrich-Christian Mine, Wildschapbach Valley, Schapbach, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	Johann Mine, Burgfelsen, Wittichen, Schenkenzell, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	Gottesehre Mine (Ruprecht Mine; Ruprecht Vein), Urberg, St Blasien, Black Forest, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.0	358.9	St Lorenz Mine, Spitzberg, Wolfach, Ortenaukreis, Freiburg, Baden-WÃ¼rttemberg, Germany	Ubiquitous
447	Azurite	145.5	201.6	Axe Cu-Au Deposit (Adonis), Princeton, Similkameen Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	145.5	201.6	Gal-Khaya As-Hg-Sb Deposit, Ust-Yansky District, Sakha Republic (Yakutia), Russia	Ubiquitous
447	Azurite	145.5	201.6	Kelsey Mine (Hart Stone Mine; Stone Mine), Oroville, Similkameen & Oroville Districts, Okanogan Co., Washington, USA	Ubiquitous
447	Azurite	154.0	170.0	Vlaykov Vruh Mine, Elshitsa, Panagyurishte (Panagurishte) Obshtina, Pazardzhik Province, Bulgaria	Ubiquitous
447	Azurite	156.3	156.3	Xingluokeng W-Mo Deposit, Qingliu Co., Sanming, Fujian, China	Ubiquitous
447	Azurite	157.0	157.0	Nevada City District, Nevada Co., California, USA	Ubiquitous
447	Azurite	159.1	165.8	Xiaojiayingzi Cu-Mo-(Fe) Deposit, Jianping Co., Chaoyang, Liaoning, China	Ubiquitous
447	Azurite	161.0	161.0	MacArthur Mine, Yerington District, Singatse Range, Lyon Co., Nevada, USA	Ubiquitous
447	Azurite	163.7	164.5	El Arco Mine, El Arco, Ensenada Municipality, Baja California, Mexico	Ubiquitous
447	Azurite	164.0	174.0	Bou Beker (Bou Bekker; Bou Becker), Touissit-Bou Beker District, Jerada Province, L'oriental Region, Morocco	Ubiquitous
447	Azurite	164.0	201.0	Filizchai Deposit, Belokan-Avar Ore District, Balakan District, Azerbaijan	Ubiquitous
447	Azurite	164.7	164.7	Dabaoshan Mine, Qujiang District, Shaoguan, Guangdong, China	Ubiquitous
447	Azurite	165.0	169.0	Anaconda's Yerington Open Pit (Empire-Nevada Mine; Nevada-Empire Mine; Weed Heights), Yerington, Yerington District, Singatse Range, Lyon Co., Nevada, USA	Ubiquitous
447	Azurite	166.0	174.0	Maubacher Bleiberg, Untermaubach, DÃ¼ren, Eifel, North Rhine-Westphalia, Germany	Ubiquitous
447	Azurite	170.0	170.0	Copper Hill Mine (Cosumnes Mine; Hobo Mine; Jackass Shaft), Four Corners, Amador Co., California, USA	Ubiquitous
447	Azurite	170.0	170.0	Big Bend Mine (Evening Star Mine; Evening Star Claim; Pinkston Mine), Big Bend Mountain, Big Bend, Butte Co., California, USA	Ubiquitous
447	Azurite	170.0	170.0	Penn Mine (Happy Jack; West Constellation; Satellite; Big Satellite; Hinkcley; Blue Jay; Meteor; Hecla; Little Satellite; Copper Hill; Penn Chemical Works; Campo Seco), Campo Seco, Campo Seco District, Foothill Copper Belt, Calaveras Co., California, USA	Ubiquitous
447	Azurite	170.0	170.0	Copperopolis Mines (Copperopolis Group), Copperopolis, Foothill Copper Belt, Calaveras Co., California, USA	Ubiquitous
447	Azurite	170.0	170.0	Valley View Mine (Whiskey Hill Mine; Whiskey Diggings; Whislcey Diggings; Harpening Kilaga Springs; Harpending Mine; Bonanza [?]), Kilaga Springs, Wheatland District, Placer Co., California, USA	Ubiquitous
447	Azurite	170.0	237.0	StÅÃ­bro, Tachov District, PlzeÅ Region, Czech Republic	Ubiquitous
447	Azurite	174.0	323.0	Funtana Raminosa Mine, Gadoni, Nuoro Province, Sardinia, Italy	Ubiquitous
447	Azurite	176.0	252.0	Littleham Bay, Budleigh Salterton, East Devon, Devon, England, UK	Ubiquitous
447	Azurite	178.0	189.0	Roughton Gill Mine, Roughton Gill, Caldbeck, Allerdale, Cumbria, England, UK	Ubiquitous
447	Azurite	180.0	180.0	Copper Globe Deposit, San Rafael District (San Rafael Swell), Emery Co., Utah, USA	Ubiquitous
447	Azurite	183.0	188.0	Mount Milligan Cu-Au Deposit, Omenica Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	183.5	188.1	Orphan Mine (Orphan Lode; Orphan N.P. 2004; Golden Crown Mining Co. Property; Western Gold And Uranium Property), Grand Canyon Village, Orphan Mining District, South Rim, Coconino Co., Arizona, USA	Ubiquitous
447	Azurite	184.0	184.0	Lorraine Cu-Au Deposit, Old Hogem, Omenica Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	189.0	245.0	Gacun Mine, Maqiong, Baiyu Co., GarzÃª Autonomous Prefecture (Ganzi Autonomous Prefecture), Sichuan, China	Ubiquitous
447	Azurite	192.0	202.0	Lornex Mine, Highland Valley Copper Mine, Logan Lake, Kamloops Mining Division, British Columbia, Canada	Ubiquitous
447	Azurite	193.0	207.0	Apex Mine (Dixie Mine; Utah-Eastern Mine; Dixie-Apex; Pen), Jarvis Peak, Tutsagubet District, Beaver Dam Mts, Washington Co., Utah, USA	Ubiquitous
447	Azurite	193.1	204.9	Pine Cu-Au-Mo Deposit, Toodoggone River Area, Omenica Mining Division, British Columbia, Canada	Ubiquitous
