id	mineral	min_age	max_age	locality_longname	rarity_group
1304	Dolomite	2701.0	2711.0	Black Swan Ni Mine (Silver Swan; Cygnet), Kanowna Goldfield, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
1304	Dolomite	2716.0	2716.0	Kidd Mine (Kidd Creek Mine), Kidd Township, Timmins Area, Cochrane District, Ontario, Canada	Ubiquitous
1304	Dolomite	2725.0	2725.0	Mattagami Lake Mine, Matagami, Nord-du-QuÃ©bec, QuÃ©bec, Canada	Ubiquitous
1304	Dolomite	2726.0	2744.0	Edna May Gold Mine, Westonia, Westonia Shire, Western Australia, Australia	Ubiquitous
1304	Dolomite	2735.0	2739.0	Copperfields Mine (Temagami Mine), Phyllis Township, Nipissing District, Ontario, Canada	Ubiquitous
1304	Dolomite	2746.0	2764.0	Harbour Lights Gold Mine (Leonora Central), Leonora, Leonora Shire, Western Australia, Australia	Ubiquitous
1304	Dolomite	2782.0	2969.0	Gravelotte, Murchison Range, Limpopo, South Africa	Ubiquitous
1304	Dolomite	2800.0	2932.0	Sherlock Bay Deposit, Roebourne, Roebourne Shire, Western Australia, Australia	Ubiquitous
1304	Dolomite	2800.0	3000.0	Isua Belt, Nuuk (GodthÃ¥b), Sermersooq, Greenland, Denmark	Ubiquitous
1304	Dolomite	2900.0	2900.0	South Windarra Deposit, Windarra Ni Mine (Mount Windarra; Windarra; Discovery Gossan; Poseidon Deposit), Laverton, Laverton Shire, Western Australia, Australia	Ubiquitous
1304	Dolomite	3050.0	3110.0	New Consort Mine, Barberton, Ehlanzeni District, Mpumalanga, South Africa	Ubiquitous
1304	Dolomite	3200.0	3200.0	Nangaroo Copper Mine, Eulaminna (Murrin Murrin Mining Centre), Leonora Shire, Western Australia, Australia	Ubiquitous
1304	Dolomite	4010.0	4330.0	Ningqiang Meteorite (Ningqiang Carbonaceous Chondrite), Ningqiang Co., Hanzhong, Shaanxi, China	Ubiquitous
1662	Gaylussite	66.0	2647.0	Inner Mongolia, China	Transitional
1711	Glaukosphaerite	2701.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Transitional
1711	Glaukosphaerite	2701.0	2709.0	Scotia Nickel Mine, Bardoc, Broad Arrow Goldfield, Kalgoorlie-Boulder Shire, Western Australia, Australia	Transitional
1711	Glaukosphaerite	2810.0	2900.0	Windarra Ni Mine (Mount Windarra; Windarra; Discovery Gossan; Poseidon Deposit), Laverton, Laverton Shire, Western Australia, Australia	Transitional
1951	Huntite	0.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Ubiquitous
1951	Huntite	470.0	2500.0	Cloncurry Shire, Queensland, Australia	Ubiquitous
1969	Hydrocerussite	470.0	2500.0	Cloncurry Shire, Queensland, Australia	Ubiquitous
1993	Hydrozincite	1600.0	2500.0	Coxco Deposit, Borroloola, McArthur River Area, Roper Gulf Region, Northern Territory, Australia	Ubiquitous
2145	Kambaldaite	2701.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Transitional
2361	Leadhillite	470.0	2500.0	Cloncurry Shire, Queensland, Australia	Ubiquitous
2482	Magnesite	0.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	541.0	2500.0	Outokumpu Cu-Co-Zn-Ni-Ag-Au Ore Field, North Karelia, Finland	Ubiquitous
2482	Magnesite	541.0	2500.0	Al Hajar Mine, Mintaqah 'Asir, Saudi Arabia	Ubiquitous
2482	Magnesite	900.0	2700.0	North-East District, Botswana	Ubiquitous
2482	Magnesite	2579.0	2700.0	Kadoma District, Mashonaland West, Zimbabwe	Ubiquitous
2482	Magnesite	2584.0	2709.0	Norseman, Dundas Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2594.0	2727.0	Mount Charlotte Gold Mine, Kalgoorlie-Boulder, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2620.0	2638.0	Golden Mile Mines, Kalgoorlie-Boulder, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Gibb Shoot, Kambalda Nickel Mines, Kambalda, Coolgardie Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Hunt Shoot, Kambalda Nickel Mines, Kambalda, Coolgardie Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Mariners Deposit (Mariners Decline; Mariners Ni Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Miitel Ni Mine, Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Redross Ni Mine, Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	East Scotia Ni Prospect, Bardoc, Broad Arrow Goldfield, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Scotia Nickel Mine, Bardoc, Broad Arrow Goldfield, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Carnilya Hill Ni Mine, Mount Monger, Mount Monger Goldfield, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2709.0	Perseverance Ni Mine (Agnew; Leinster), Leinster, Leonora Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2701.0	2711.0	Black Swan Ni Mine (Silver Swan; Cygnet), Kanowna Goldfield, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2726.0	2744.0	Edna May Gold Mine, Westonia, Westonia Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2746.0	2764.0	Harbour Lights Gold Mine (Leonora Central), Leonora, Leonora Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2800.0	3000.0	Isua Belt, Nuuk (GodthÃ¥b), Sermersooq, Greenland, Denmark	Ubiquitous
2482	Magnesite	2900.0	2900.0	South Windarra Deposit, Windarra Ni Mine (Mount Windarra; Windarra; Discovery Gossan; Poseidon Deposit), Laverton, Laverton Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	2954.0	2962.0	Ravensthorpe Nickel Mine (Halley's; Hale-Bopp; Shoemaker-Levy; Bandalup Hill Mine), Ravensthorpe, Ravensthorpe Shire, Western Australia, Australia	Ubiquitous
2482	Magnesite	3100.0	3100.0	Nuasahi Complex, Keonjhar District, Odisha, India	Ubiquitous
2550	Malachite	0.0	2500.0	Paratoo Copper Mine, Yunta, Olary Province, South Australia, Australia	Ubiquitous
2550	Malachite	0.0	2500.0	Jingemia Cave, Moora Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	65.0	3350.0	Coppin Pool, Tom Price, Ashburton Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	541.0	2500.0	Coronation Mine, Amisk Lake District, Saskatchewan, Canada	Ubiquitous
2550	Malachite	541.0	2500.0	Samiuki Mine, Um Samiuki, Eastern Desert, Red Sea, Egypt	Ubiquitous
2550	Malachite	541.0	2500.0	Bidjovagge Gold-copper Deposit, Kautokeino, Finnmark, Norway	Ubiquitous
2550	Malachite	541.0	2500.0	Al Masane Mine (Al Massane Mine), Mintaqah Najran, Saudi Arabia	Ubiquitous
2550	Malachite	541.0	2500.0	Antler Mine (Antler Gold Mine; Spuyten Duyvel Mine), Arrastra Mt., Hualapai District, Hualapai (Hualpai) Mts, Mohave Co., Arizona, USA	Ubiquitous
2550	Malachite	541.0	2500.0	United Verde Extension Mine (Little Daisy Group Of Claims; Little Daisy Shaft; The UVX; The U.V.X. Property; Edith And Audrey Shafts), Jerome, Verde District, Black Hills (Black Hill Range), Yavapai Co., Arizona, USA	Ubiquitous
2550	Malachite	541.0	2500.0	United Verde Mine (The Big Hole; Big Hole Property; Hull Mine; Hopewell Tunnel; Patented Claim 3480; Patented Claim 2812; Patented Claims 3348), Jerome, Verde District, Black Hills (Black Hill Range), Yavapai Co., Arizona, USA	Ubiquitous
2550	Malachite	541.0	2500.0	Willow Creek District, San Miguel Co., New Mexico, USA	Ubiquitous
2550	Malachite	1491.0	2500.0	Dongshengmiao Mine, Urad Rear Banner (Wulate Houqi), Bayan Nur League (Bayannao'er Prefecture), Inner Mongolia, China	Ubiquitous
2550	Malachite	2483.0	2501.0	Akjoujt Mine (Guelb Moghrein Mine), Akjoujt (Akjout; Fort Repoux), Inchiri Region, Mauritania	Ubiquitous
2550	Malachite	2500.0	2500.0	Copper Hills Mine, Nullagine, East Pilbara Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2500.0	2500.0	Kellys Copper Mine (Mondana Mine), Nullagine, East Pilbara Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2500.0	2800.0	Tip Top Mine (North Coldstream Mine), Burchell Lake Area, Thunder Bay District, Ontario, Canada	Ubiquitous
2550	Malachite	2500.0	4000.0	Copper Gorge Prospect, Mount Edgar Station, Marble Bar, East Pilbara Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2500.0	4000.0	Sulphur Springs Prospect, Panorama Area, Shaw River District, East Pilbara Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2500.0	4000.0	Gossan Hill Cu-Zn Deposit, Golden Grove Mine, Yalgoo Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2500.0	4000.0	Raiville Mine (Dunraine Mine), Val D'Or, La VallÃ©e-de-l'Or RCM, Abitibi-TÃ©miscamingue, QuÃ©bec, Canada	Ubiquitous
2550	Malachite	2512.82	2792.82	Ironwood, Gogebic Iron Range, Gogebic Co., Michigan, USA	Ubiquitous
2550	Malachite	2594.0	2727.0	Mount Charlotte Gold Mine, Kalgoorlie-Boulder, Kalgoorlie-Boulder Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2595.0	2724.0	Boddington Mine, Boddington, Boddington Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2596.0	2622.0	Serra Verde Mine, CurionÃ³polis, CarajÃ¡s Mineral Province, ParÃ¡, Brazil	Ubiquitous
2550	Malachite	2690.0	2690.0	Teutonic Bore Mine, Ten Mile Outcamp, Leonora Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	2701.0	2709.0	Jericho Mine, Bonya, Jervois Station, Central Desert Region, Northern Territory, Australia	Ubiquitous
2550	Malachite	2707.0	2707.0	Canadian Jamieson Mine, Godfrey Township, Timmins Area, Cochrane District, Ontario, Canada	Ubiquitous
2550	Malachite	2735.0	2739.0	Copperfields Mine (Temagami Mine), Phyllis Township, Nipissing District, Ontario, Canada	Ubiquitous
2550	Malachite	2800.0	2932.0	Sherlock Bay Deposit, Roebourne, Roebourne Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	3040.0	3640.0	Barberton, Ehlanzeni District, Mpumalanga, South Africa	Ubiquitous
2550	Malachite	3117.0	3351.0	Coppin Gap Cu-Mo Deposit (Spinifex Ridge), Bamboo Creek District, East Pilbara Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	3200.0	3200.0	Anaconda Copper Mine (Murrin Murrin Copper Mine; Eulaminna Copper Mine), Eulaminna (Murrin Murrin Mining Centre), Leonora Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	3200.0	3200.0	Nangaroo Copper Mine, Eulaminna (Murrin Murrin Mining Centre), Leonora Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	3200.0	3200.0	Whundo Copper Mine, Karratha, Roebourne Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	3200.0	3200.0	Whim Creek Copper Mine (Whim Creek Copper Prospect; Whim Well Mine), Whim Creek, Roebourne Shire, Western Australia, Australia	Ubiquitous
2550	Malachite	3200.0	3200.0	Hongtoushan Mine, Qingyuan Co., Fushun, Liaoning, China	Ubiquitous
2550	Malachite	3288.0	3326.0	Boobina Creek Prospect, Nullagine, East Pilbara Shire, Western Australia, Australia	Ubiquitous
2758	Monohydrocalcite	0.0	2500.0	New Mexico, USA	Ubiquitous
2831	Nahcolite	66.0	2647.0	Inner Mongolia, China	Ubiquitous
2935	Northupite	66.0	2647.0	Inner Mongolia, China	Transitional
2943	Nullaginite	2701.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Generally Rare
2971	Olekminskite	541.0	2500.0	Pilanesberg Alkaline Complex, Bojanala Platinum District, North West, South Africa	Transitional
3044	Otwayite	2700.0	2710.0	Kambalda, Coolgardie Shire, Western Australia, Australia	Transitional
3044	Otwayite	2701.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Transitional
3120	Parisite-(Ce)	541.0	2500.0	Pilanesberg Alkaline Complex, Bojanala Platinum District, North West, South Africa	Ubiquitous
3195	Phosgenite	65.0	3350.0	Coppin Pool, Tom Price, Ashburton Shire, Western Australia, Australia	Ubiquitous
3220	Pirssonite	66.0	2647.0	Inner Mongolia, China	Transitional
42732	Putnisite	2701.0	2709.0	Armstrong Ni Mine, Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Generally Rare
3330	Pyroaurite	2703.0	2710.0	Langmuir Township, Timmins Area, Cochrane District, Ontario, Canada	Ubiquitous
3383	Reevesite	0.0	4000.0	Otway Ni Deposit, Nullagine, East Pilbara Shire, Western Australia, Australia	Transitional
3383	Reevesite	2701.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Transitional
3383	Reevesite	4480.0	4620.0	Canyon Diablo Meteorite, Meteor Crater Area, Coconino Co., Arizona, USA	Transitional
3406	Rhodochrosite	541.0	2500.0	Samiuki Mine, Um Samiuki, Eastern Desert, Red Sea, Egypt	Ubiquitous
3406	Rhodochrosite	541.0	2500.0	Pilanesberg Alkaline Complex, Bojanala Platinum District, North West, South Africa	Ubiquitous
3406	Rhodochrosite	669.0	3411.0	Gogebic Co., Michigan, USA	Ubiquitous
3406	Rhodochrosite	2110.0	2644.0	Tanco Mine (Bernic Lake Mine), Bernic Lake, Lac-du-Bonnet Area, Manitoba, Canada	Ubiquitous
3406	Rhodochrosite	2180.0	2660.0	Red Cross Lake Pegmatites, Red Cross Lake, Manitoba, Canada	Ubiquitous
3406	Rhodochrosite	2550.0	2550.0	Barbara Gold Mine (SBS 28 Complex; Shirl-Barbara-Surprise Complex), Coolgardie, Coolgardie Shire, Western Australia, Australia	Ubiquitous
3406	Rhodochrosite	2716.0	2716.0	Kidd Mine (Kidd Creek Mine), Kidd Township, Timmins Area, Cochrane District, Ontario, Canada	Ubiquitous
3447	Rosasite	65.0	3350.0	Coppin Pool, Tom Price, Ashburton Shire, Western Australia, Australia	Ubiquitous
3447	Rosasite	470.0	2500.0	Cloncurry Shire, Queensland, Australia	Ubiquitous
3447	Rosasite	2690.0	2690.0	Teutonic Bore Mine, Ten Mile Outcamp, Leonora Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	0.0	2500.0	Paratoo Copper Mine, Yunta, Olary Province, South Australia, Australia	Ubiquitous
3647	Siderite	0.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	0.0	4000.0	Otway Ni Deposit, Nullagine, East Pilbara Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	541.0	2500.0	Yinachang Fe-Cu-REE Deposit, Wuding Co., Chuxiong, Yunnan, China	Ubiquitous
3647	Siderite	541.0	2500.0	Antler Mine (Antler Gold Mine; Spuyten Duyvel Mine), Arrastra Mt., Hualapai District, Hualapai (Hualpai) Mts, Mohave Co., Arizona, USA	Ubiquitous
3647	Siderite	1491.0	2500.0	Dongshengmiao Mine, Urad Rear Banner (Wulate Houqi), Bayan Nur League (Bayannao'er Prefecture), Inner Mongolia, China	Ubiquitous
3647	Siderite	1600.0	2500.0	Sherritt Gordon Mine (Sherridon Mine), Sherridon District, Manitoba, Canada	Ubiquitous
3647	Siderite	1600.0	2500.0	Zawar Mines, Udaipur, Udaipur District, Udaipur Division, Rajasthan, India	Ubiquitous
3647	Siderite	2483.0	2501.0	Akjoujt Mine (Guelb Moghrein Mine), Akjoujt (Akjout; Fort Repoux), Inchiri Region, Mauritania	Ubiquitous
3647	Siderite	2500.0	4000.0	Gossan Hill Cu-Zn Deposit, Golden Grove Mine, Yalgoo Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	2525.0	2529.0	Greenbushes Mine (Greenbushes Pegmatite), Greenbushes Tinfield, Bridgetown-Greenbushes Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	2550.0	2550.0	Barbara Gold Mine (SBS 28 Complex; Shirl-Barbara-Surprise Complex), Coolgardie, Coolgardie Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	2658.0	2686.0	Morro Velho Mine, Nova Lima, Minas Gerais, Brazil	Ubiquitous
3647	Siderite	2670.0	2670.0	CuiabÃ¡ Mine, SabarÃ¡, Minas Gerais, Brazil	Ubiquitous
3647	Siderite	2690.0	2690.0	Teutonic Bore Mine, Ten Mile Outcamp, Leonora Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	2698.0	2698.0	Ansil Mine, Rouyn-Noranda TE, Abitibi-TÃ©miscamingue, QuÃ©bec, Canada	Ubiquitous
3647	Siderite	2701.0	2709.0	Nepean Ni Mine, Nepean, Coolgardie Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	2716.0	2716.0	Kidd Mine (Kidd Creek Mine), Kidd Township, Timmins Area, Cochrane District, Ontario, Canada	Ubiquitous
3647	Siderite	2725.0	2725.0	Mattagami Lake Mine, Matagami, Nord-du-QuÃ©bec, QuÃ©bec, Canada	Ubiquitous
3647	Siderite	2726.0	2744.0	Edna May Gold Mine, Westonia, Westonia Shire, Western Australia, Australia	Ubiquitous
3647	Siderite	2730.0	2730.0	Izok Lake Mine, Itchen Lake, Mackenzie District, Nunavut, Canada	Ubiquitous
3647	Siderite	2735.0	2735.0	Lyon Lake Zone, Six Mile Lake Area, Kenora District, Ontario, Canada	Ubiquitous
3647	Siderite	2735.0	2739.0	Copperfields Mine (Temagami Mine), Phyllis Township, Nipissing District, Ontario, Canada	Ubiquitous
3647	Siderite	2760.0	2803.0	Kivisuo Prospect, Ilomantsi, North Karelia, Finland	Ubiquitous
3647	Siderite	2782.0	2969.0	Gravelotte, Murchison Range, Limpopo, South Africa	Ubiquitous
3647	Siderite	3067.0	3254.0	Bangur Gabbro, Baula Complex, Odisha, India	Ubiquitous
3688	Smithsonite	1.5	2500.0	Komdok Mine, Sindong-ni, Puktuil-myon, Tanchon-gun, South Hamgyong Province, North Korea	Ubiquitous
3688	Smithsonite	470.0	2500.0	Cloncurry Shire, Queensland, Australia	Ubiquitous
3688	Smithsonite	541.0	2500.0	Antler Mine (Antler Gold Mine; Spuyten Duyvel Mine), Arrastra Mt., Hualapai District, Hualapai (Hualpai) Mts, Mohave Co., Arizona, USA	Ubiquitous
3688	Smithsonite	541.0	2500.0	Willow Creek District, San Miguel Co., New Mexico, USA	Ubiquitous
3688	Smithsonite	2220.0	2918.0	Wodgina Tantalite Mine (Wodgina Pegmatite; Main Tantalite Dyke), Wodgina, Abydos Station, Port Hedland Shire, Western Australia, Australia	Ubiquitous
3688	Smithsonite	2483.0	2501.0	Akjoujt Mine (Guelb Moghrein Mine), Akjoujt (Akjout; Fort Repoux), Inchiri Region, Mauritania	Ubiquitous
3688	Smithsonite	2690.0	2690.0	Teutonic Bore Mine, Ten Mile Outcamp, Leonora Shire, Western Australia, Australia	Ubiquitous
3688	Smithsonite	3200.0	3200.0	Whim Creek Copper Mine (Whim Creek Copper Prospect; Whim Well Mine), Whim Creek, Roebourne Shire, Western Australia, Australia	Ubiquitous
3784	Stichtite	2703.0	2710.0	Langmuir Township, Timmins Area, Cochrane District, Ontario, Canada	Transitional
3784	Stichtite	2782.0	2906.0	Murchison Mine, Gravelotte, Murchison Range, Limpopo, South Africa	Transitional
3784	Stichtite	3100.0	3100.0	Nuasahi Complex, Keonjhar District, Odisha, India	Transitional
3805	Strontianite	541.0	2500.0	Pilanesberg Mtn, Pilanesberg Alkaline Complex, Bojanala Platinum District, North West, South Africa	Ubiquitous
3805	Strontianite	1810.0	2615.0	SiilinjÃ¤rvi Mine, SiilinjÃ¤rvi, Northern Savonia, Finland	Ubiquitous
3874	Takovite	2701.0	2709.0	132 North Ni Mine (Mount Edwards Mine), Widgiemooltha, Coolgardie Shire, Western Australia, Australia	Transitional
3874	Takovite	2701.0	2709.0	Perseverance Ni Mine (Agnew; Leinster), Leinster, Leonora Shire, Western Australia, Australia	Transitional
3938	Thermonatrite	66.0	2647.0	Inner Mongolia, China	Ubiquitous
4380	Zabuyelite	2110.0	2644.0	Tanco Mine (Bernic Lake Mine), Bernic Lake, Lac-du-Bonnet Area, Manitoba, Canada	Transitional
4380	Zabuyelite	2587.0	2615.0	Bikita Pegmatite, Bikita Area, Masvingo, Zimbabwe	Transitional
4388	Zaratite	3100.0	3100.0	Nuasahi Complex, Keonjhar District, Odisha, India	Ubiquitous
