name,imayear,discovery_year,yearrruff,locality_counts,rarity_group
Neskevaaraite-Fe,,,2002.0,2.0,Generally Rare
Nesquehonite,,1890.0,1890.0,86.0,Ubiquitous
Nestolaite,2013.0,,2013.0,2.0,Generally Rare
Neustädtelite,1998.0,,1998.0,17.0,Transitional
Nevadaite,2002.0,1992.0,2002.0,2.0,Generally Rare
Nevskite,,1984.0,1983.0,11.0,Transitional
Newberyite,,1879.0,1879.0,30.0,Transitional
Neyite,,1969.0,1968.0,12.0,Transitional
Nežilovite,1994.0,,1994.0,3.0,Generally Rare
Niahite,1977.0,,1977.0,3.0,Generally Rare
Niasite,,,2020.0,1.0,Endemic
Nickel,,1967.0,1966.0,69.0,Transitional
Nickelaustinite,1985.0,1985.0,1985.0,7.0,Transitional
Nickelbischofite,,1979.0,1978.0,7.0,Transitional
Nickelblödite,,,1976.0,4.0,Generally Rare
Nickelboussingaultite,,,1975.0,6.0,Transitional
Nickelhexahydrite,,1965.0,1965.0,40.0,Transitional
Nickeline,,1832.0,1832.0,729.0,Ubiquitous
Nickellotharmeyerite,1999.0,,1999.0,4.0,Generally Rare
Nickelphosphide,,,1998.0,21.0,Transitional
Nickelpicromerite,2012.0,,2012.0,2.0,Generally Rare
Nickelschneebergite,1999.0,1999.0,1999.0,2.0,Generally Rare
Nickelskutterudite,,1845.0,1893.0,219.0,Ubiquitous
Nickeltalmessite,2008.0,,2008.0,2.0,Generally Rare
Nickeltsumcorite,2013.0,,2013.0,2.0,Generally Rare
Nickeltyrrellite,2013.0,,2019.0,1.0,Endemic
Nickelzippeite,,1976.0,1971.0,6.0,Transitional
Nickenichite,,1993.0,1992.0,3.0,Generally Rare
Nickolayite,2013.0,,2019.0,1.0,Endemic
Nicksobolevite,2013.0,,2012.0,1.0,Endemic
Niedermayrite,,,1997.0,12.0,Transitional
Nielsbohrite,2007.0,,2002.0,1.0,Endemic
Nielsenite,2004.0,,2004.0,8.0,Transitional
Nierite,,,1994.0,7.0,Transitional
Nifontovite,,1961.0,1961.0,6.0,Transitional
Niggliite,,1936.0,1936.0,35.0,Transitional
Niigataite,2001.0,,2001.0,3.0,Generally Rare
Nikischerite,2001.0,,2001.0,1.0,Endemic
Nikmelnikovite,2013.0,,2019.0,1.0,Endemic
Niksergievite,2002.0,,2002.0,1.0,Endemic
Nimite,,1968.0,1968.0,20.0,Transitional
Ningyoite,,,1959.0,35.0,Transitional
Niningerite,1966.0,1966.0,1966.0,30.0,Transitional
Nioboaeschynite-(Ce),,,1960.0,22.0,Transitional
Nioboaeschynite-(Y),2006.0,,2003.0,6.0,Transitional
Niobocarbide,1995.0,1995.0,1995.0,1.0,Endemic
Nioboheftetjernite,2013.0,,2020.0,1.0,Endemic
Nioboholtite,,,2012.0,1.0,Endemic
Niobokupletskite,,,1999.0,2.0,Generally Rare
Niobophyllite,,1964.0,1964.0,9.0,Transitional
Niocalite,,1956.0,1956.0,7.0,Transitional
Nipalarsite,2013.0,,2018.0,1.0,Endemic
Nisbite,,1970.0,1969.0,26.0,Transitional
Nishanbaevite,,,2019.0,1.0,Endemic
Nisnite,2010.0,,2009.0,3.0,Generally Rare
Nissonite,1966.0,1966.0,1966.0,5.0,Transitional
Niter,,1857.0,0.0,197.0,Ubiquitous
Nitratine,,1821.0,1845.0,103.0,Ubiquitous
Nitrobarite,,1882.0,1882.0,4.0,Generally Rare
Nitrocalcite,,1835.0,1783.0,50.0,Transitional
Nitromagnesite,,1835.0,1783.0,14.0,Transitional
Nitscheite,,,2021.0,2.0,Generally Rare
Niveolanite,2007.0,,2007.0,1.0,Endemic
Nixonite,,,2019.0,2.0,Generally Rare
Nizamoffite,,,2012.0,2.0,Generally Rare
Nobleite,,1955.0,1961.0,12.0,Transitional
Noelbensonite,,,1994.0,7.0,Transitional
Nöggerathite-(Ce),2013.0,2014.0,2018.0,3.0,Generally Rare
Nolanite,,1955.0,1957.0,22.0,Transitional
Nollmotzite,2013.0,2016.0,2018.0,1.0,Endemic
Nolzeite,2014.0,,2014.0,1.0,Endemic
Nontronite,,1827.0,1827.0,529.0,Ubiquitous
Noonkanbahite,2009.0,,1965.0,6.0,Transitional
Norbergite,,1926.0,1926.0,43.0,Transitional
Nordenskiöldine,,1887.0,1887.0,17.0,Transitional
Nordgauite,2010.0,,2010.0,4.0,Generally Rare
Nordite-(Ce),,,1958.0,8.0,Transitional
Nordite-(La),,,1941.0,4.0,Generally Rare
Nordstrandite,,1958.0,1958.0,79.0,Ubiquitous
Nordströmite,1978.0,1978.0,1978.0,3.0,Generally Rare
Norilskite,2015.0,,2015.0,3.0,Generally Rare
Normandite,1990.0,,1990.0,10.0,Transitional
Norrishite,,1989.0,1989.0,9.0,Transitional
Norsethite,,1959.0,1961.0,37.0,Transitional
Northstarite,2013.0,,2019.0,2.0,Generally Rare
Northupite,,1895.0,1895.0,37.0,Transitional
Nosean,,,1815.0,121.0,Ubiquitous
Nováčekite-I,,,1951.0,57.0,Transitional
Nováčekite-II,,1951.0,1951.0,5.0,Transitional
Novákite,,1959.0,1959.0,3.0,Generally Rare
Novgorodovaite,2000.0,,2000.0,1.0,Endemic
Novodneprite,2005.0,,2002.0,4.0,Generally Rare
Novograblenovite,,,2017.0,1.0,Endemic
Nowackiite,,1965.0,1965.0,6.0,Transitional
Nsutite,,1962.0,1962.0,135.0,Ubiquitous
Nuffieldite,,1968.0,1967.0,39.0,Transitional
Nukundamite,,1979.0,1978.0,21.0,Transitional
Nullaginite,1978.0,1978.0,1978.0,3.0,Generally Rare
Numanoite,2005.0,,2005.0,1.0,Endemic
Nuragheite,2013.0,,2013.0,2.0,Generally Rare
Nuwaite,,,2013.0,1.0,Endemic
Nybøite,,,1981.0,10.0,Transitional
Nyerereite,,1963.0,1963.0,24.0,Transitional
Nyholmite,2008.0,,2008.0,2.0,Generally Rare
O'Danielite,,,1979.0,1.0,Endemic
Oberthürite,2013.0,,2017.0,1.0,Endemic
Obradovicite-KCu,2010.0,,1978.0,2.0,Generally Rare
Obradovicite-NaCu,2011.0,,2011.0,1.0,Endemic
Obradovicite-NaNa,2011.0,,2011.0,1.0,Endemic
Odigitriaite,2015.0,,2015.0,1.0,Endemic
Odikhinchaite,,2020.0,2020.0,1.0,Endemic
Odinite,1988.0,,1988.0,4.0,Generally Rare
Odintsovite,,,1994.0,4.0,Generally Rare
Oenite,,,1995.0,1.0,Endemic
Offretite,,1890.0,1890.0,182.0,Ubiquitous
Oftedalite,2004.0,,2003.0,1.0,Endemic
Ogdensburgite,1980.0,1980.0,1980.0,5.0,Transitional
Ognitite,,,2019.0,1.0,Endemic
Ohmilite,,1973.0,1973.0,4.0,Generally Rare
Ojuelaite,1979.0,1979.0,1979.0,10.0,Transitional
Okanoganite-(Y),,1976.0,1979.0,4.0,Generally Rare
Okayamalite,1997.0,,1997.0,2.0,Generally Rare
Okenite,,1828.0,1828.0,87.0,Ubiquitous
Okhotskite,1985.0,1985.0,1985.0,7.0,Transitional
Okieite,2013.0,,2018.0,3.0,Generally Rare
Okruschite,2013.0,,2013.0,1.0,Endemic
Oldhamite,,1862.0,1863.0,68.0,Transitional
Olekminskite,,1991.0,1989.0,15.0,Transitional
Olenite,1985.0,1986.0,1985.0,33.0,Transitional
Olgite,,1980.0,1979.0,4.0,Generally Rare
Olivenite,,1786.0,1789.0,589.0,Ubiquitous
Olivine Group,,,,81.0,Ubiquitous
Olkhonskite,,1994.0,1993.0,2.0,Generally Rare
Olmiite,2006.0,2006.0,2006.0,4.0,Generally Rare
Olmsteadite,1974.0,1974.0,1974.0,3.0,Generally Rare
Olsacherite,1969.0,1969.0,1969.0,15.0,Transitional
Olshanskyite,1968.0,1968.0,1968.0,3.0,Generally Rare
Olympite,1979.0,1979.0,1979.0,2.0,Generally Rare
Omariniite,,,2016.0,2.0,Generally Rare
Omeiite,,1978.0,1978.0,12.0,Transitional
Ominelite,1999.0,,1999.0,3.0,Generally Rare
Omongwaite,2008.0,,2003.0,3.0,Generally Rare
Omphacite,,1815.0,1815.0,265.0,Ubiquitous
Omsite,2012.0,,2012.0,2.0,Generally Rare
Ondrušite,2008.0,,2008.0,4.0,Generally Rare
Oneillite,,,1998.0,2.0,Generally Rare
Onoratoite,1967.0,1967.0,1967.0,4.0,Generally Rare
Oosterboschite,,1970.0,1970.0,5.0,Transitional
Opal,,,0.0,3497.0,Ubiquitous
Ophirite,2013.0,,2013.0,1.0,Endemic
Oppenheimerite,2014.0,,2014.0,2.0,Generally Rare
Orcelite,,1959.0,1959.0,48.0,Transitional
Ordoñezite,,1953.0,1955.0,9.0,Transitional
Örebroite,1985.0,,1985.0,1.0,Endemic
Oregonite,,1959.0,1959.0,6.0,Transitional
Oreillyite,2013.0,,2020.0,1.0,Endemic
Organovaite-Mn,2000.0,,2000.0,3.0,Generally Rare
Organovaite-Zn,2001.0,,2001.0,2.0,Generally Rare
Orickite,,1983.0,1978.0,6.0,Transitional
Orientite,,1921.0,1921.0,10.0,Transitional
Orishchinite,2013.0,,2019.0,1.0,Endemic
Orlandiite,1998.0,1996.0,1998.0,4.0,Generally Rare
Orlovite,2009.0,,2009.0,1.0,Endemic
Orlymanite,,1990.0,1988.0,3.0,Generally Rare
Orpiment,,,0.0,593.0,Ubiquitous
Orschallite,1990.0,1990.0,1990.0,5.0,Transitional
Orthoamphibole,,,,,
Orthobrannerite,,1978.0,1978.0,5.0,Transitional
Orthoclase,,1823.0,1823.0,2873.0,Ubiquitous
Orthocuproplatinum,2013.0,,2019.0,1.0,Endemic
Orthojoaquinite-(Ce),,,1979.0,4.0,Generally Rare
Orthojoaquinite-(La),,,2000.0,1.0,Endemic
Orthominasragrite,2000.0,,2000.0,3.0,Generally Rare
Orthopinakiolite,,1960.0,1960.0,1.0,Endemic
Orthopyroxene Subgroup,,,,931.0,Ubiquitous
Orthoserpierite,,1985.0,1983.0,48.0,Transitional
Orthowalpurgite,1994.0,1980.0,1994.0,2.0,Generally Rare
Osakaite,2006.0,1999.0,2006.0,11.0,Transitional
Osarizawaite,,1961.0,1961.0,79.0,Ubiquitous
Osarsite,,1972.0,1971.0,26.0,Transitional
Osbornite,,1870.0,1870.0,21.0,Transitional
Oscarkempffite,2011.0,,2011.0,2.0,Generally Rare
Óskarssonite,2012.0,2009.0,2012.0,5.0,Transitional
Osmium,,1819.0,1804.0,206.0,Ubiquitous
Osumilite,,1953.0,1953.0,27.0,Transitional
Osumilite-(Mg),2011.0,,2011.0,44.0,Transitional
Oswaldpeetersite,2000.0,,2000.0,1.0,Endemic
Otavite,,1906.0,1906.0,31.0,Transitional
Otjisumeite,,1981.0,1978.0,1.0,Endemic
Ottemannite,,,1966.0,7.0,Transitional
Ottensite,2006.0,,2006.0,2.0,Generally Rare
Ottohahnite,2015.0,,2015.0,1.0,Endemic
Ottoite,2009.0,,2009.0,7.0,Transitional
Ottrélite,,1809.0,1842.0,69.0,Transitional
Otwayite,,1977.0,1976.0,7.0,Transitional
Oulankaite,,,1990.0,4.0,Generally Rare
Ourayite,,1977.0,1976.0,27.0,Transitional
Oursinite,1982.0,,1982.0,2.0,Generally Rare
Ovamboite,1992.0,,1992.0,1.0,Endemic
Overite,,1938.0,1940.0,8.0,Transitional
Owensite,,1995.0,1993.0,3.0,Generally Rare
Owyheeite,,1921.0,1920.0,116.0,Ubiquitous
Oxammite,,1870.0,1870.0,4.0,Generally Rare
Oxo-magnesio-hastingsite,2013.0,2011.0,2011.0,3.0,Generally Rare
Oxo-mangani-leakeite,2015.0,,2015.0,1.0,Endemic
Oxy-chromium-dravite,2012.0,,2011.0,2.0,Generally Rare
Oxy-dravite,2012.0,,2012.0,27.0,Transitional
Oxy-foitite,,,2016.0,1.0,Endemic
Oxy-schorl,2011.0,,2011.0,15.0,Transitional
Oxy-vanadium-dravite,2012.0,,1999.0,1.0,Endemic
Oxybismutomicrolite,2013.0,,2019.0,2.0,Generally Rare
Oxycalciomicrolite,2010.0,,2020.0,6.0,Transitional
Oxycalciopyrochlore,2010.0,,1977.0,16.0,Transitional
Oxycalcioroméite,2012.0,,,6.0,Transitional
Oxykinoshitalite,2004.0,,2004.0,4.0,Generally Rare
Oxynatromicrolite,2013.0,,2013.0,2.0,Generally Rare
Oxyphlogopite,2009.0,,2009.0,8.0,Transitional
Oxyplumboroméite,2013.0,,2013.0,64.0,Transitional
Oxystannomicrolite,2010.0,,1968.0,1.0,Endemic
Oxystibiomicrolite,2010.0,,1938.0,2.0,Generally Rare
Oxyvanite,2008.0,,2008.0,4.0,Generally Rare
Oyelite,,1984.0,1980.0,8.0,Transitional
Oyonite,,,2018.0,2.0,Generally Rare
Ozerovaite,,,2016.0,1.0,Endemic
Pääkkönenite,,,1980.0,11.0,Transitional
Paarite,2001.0,,2001.0,8.0,Transitional
Pabstite,1964.0,1964.0,1964.0,4.0,Generally Rare
Paceite,,,2001.0,1.0,Endemic
Pachnolite,,1863.0,1863.0,20.0,Transitional
Packratite,2014.0,,2014.0,1.0,Endemic
Paddlewheelite,,,2018.0,2.0,Generally Rare
Padĕraite,,1985.0,1983.0,15.0,Transitional
Padmaite,,1991.0,1990.0,3.0,Generally Rare
Paganoite,1999.0,1999.0,1999.0,1.0,Endemic
Pahasapaite,,1987.0,1983.0,1.0,Endemic
Painite,,1956.0,1957.0,11.0,Transitional
Pakhomovskyite,2004.0,,2004.0,3.0,Generally Rare
Palarstanide,,1981.0,1976.0,20.0,Transitional
Palenzonaite,1986.0,1986.0,1986.0,10.0,Transitional
Palermoite,,1952.0,1953.0,7.0,Transitional
Palladinite,,,1837.0,7.0,Transitional
Palladium,,1803.0,1803.0,79.0,Ubiquitous
Palladoarsenide,,1974.0,1973.0,44.0,Transitional
Palladobismutharsenide,,1976.0,1975.0,7.0,Transitional
Palladodymite,,,1997.0,6.0,Transitional
Palladogermanide,2013.0,,2017.0,5.0,Transitional
Palladosilicide,2013.0,,2014.0,2.0,Generally Rare
Palladothallite,2013.0,,2020.0,1.0,Endemic
Palladseite,,1977.0,1975.0,7.0,Transitional
Palmierite,,1907.0,1907.0,12.0,Transitional
Palygorskite,,1862.0,1862.0,356.0,Ubiquitous
Pampaloite,,,2018.0,1.0,Endemic
Panasqueiraite,1978.0,,1978.0,2.0,Generally Rare
Pandoraite-Ba,,,2018.0,1.0,Endemic
Pandoraite-Ca,,,2018.0,1.0,Endemic
Panethite,1966.0,1966.0,1966.0,3.0,Generally Rare
Panguite,2010.0,,2010.0,3.0,Generally Rare
Panichiite,2008.0,,2008.0,2.0,Generally Rare
Panskyite,,,2020.0,2.0,Generally Rare
Pansnerite,2013.0,,2017.0,1.0,Endemic
Panunzite,1978.0,1978.0,1978.0,2.0,Generally Rare
Paolovite,1972.0,1972.0,1972.0,49.0,Transitional
Papagoite,,1960.0,1960.0,5.0,Transitional
Paqueite,2013.0,,2013.0,1.0,Endemic
Para-alumohydrocalcite,,,1976.0,6.0,Transitional
Paraberzeliite,,,2018.0,1.0,Endemic
Parabrandtite,1986.0,1986.0,1986.0,2.0,Generally Rare
Parabutlerite,,1938.0,1938.0,25.0,Transitional
Paracelsian,,1905.0,1905.0,3.0,Generally Rare
Paracoquimbite,,1933.0,1933.0,35.0,Transitional
Paracostibite,,1970.0,1969.0,11.0,Transitional
Paradamite,,1956.0,1956.0,9.0,Transitional
Paradocrasite,,1971.0,1969.0,7.0,Transitional
Parádsasvárite,,,2012.0,7.0,Transitional
Paraershovite,2009.0,,2009.0,1.0,Endemic
Parafiniukite,,,2018.0,1.0,Endemic
Parafransoletite,1989.0,1989.0,1989.0,1.0,Endemic
Parageorgbokiite,2006.0,,2006.0,1.0,Endemic
Paragonite,,,1843.0,298.0,Ubiquitous
Paraguanajuatite,,1948.0,1948.0,11.0,Transitional
Parahibbingite,,,2020.0,1.0,Endemic
Parahopeite,,1907.0,1908.0,14.0,Transitional
Parakeldyshite,,1977.0,1975.0,14.0,Transitional
Parakuzmenkoite-Fe,,,2001.0,2.0,Generally Rare
Paralabuntsovite-Mg,2002.0,,2000.0,1.0,Endemic
Paralaurionite,,1899.0,1899.0,53.0,Transitional
Paralstonite,,1979.0,1978.0,11.0,Transitional
Paramelaconite,,1891.0,1891.0,18.0,Transitional
Paramendozavilite,,1986.0,1982.0,3.0,Generally Rare
Paramontroseite,,1955.0,1955.0,43.0,Transitional
Paranatisite,,1992.0,1990.0,4.0,Generally Rare
Paranatrolite,,1980.0,1978.0,24.0,Transitional
Paraniite-(Y),,,1992.0,4.0,Generally Rare
Paraotwayite,,1987.0,1984.0,2.0,Generally Rare
Parapierrotite,,1975.0,1974.0,12.0,Transitional
Pararaisaite,2013.0,,2018.0,2.0,Generally Rare
Pararammelsbergite,,1940.0,1940.0,61.0,Transitional
Pararealgar,1980.0,1980.0,1980.0,75.0,Ubiquitous
Pararobertsite,1987.0,1987.0,1987.0,3.0,Generally Rare
Pararsenolamprite,1999.0,,1999.0,2.0,Generally Rare
Parascandolaite,2013.0,,2013.0,7.0,Transitional
Paraschachnerite,,1972.0,1971.0,15.0,Transitional
Paraschoepite,,1947.0,1947.0,8.0,Transitional
Parascholzite,,1981.0,1980.0,13.0,Transitional
Parascorodite,1996.0,,1996.0,4.0,Generally Rare
Parasibirskite,1996.0,,1996.0,1.0,Endemic
Parasterryite,2010.0,,2010.0,1.0,Endemic
Parasymplesite,,1954.0,1954.0,145.0,Ubiquitous
Paratacamite,,1906.0,1906.0,200.0,Ubiquitous
Paratacamite-(Mg),2013.0,,2013.0,1.0,Endemic
Paratacamite-(Ni),2013.0,,2013.0,1.0,Endemic
Paratellurite,,1960.0,1960.0,28.0,Transitional
Paratimroseite,2009.0,,2009.0,3.0,Generally Rare
Paratooite-(La),2005.0,,2005.0,1.0,Endemic
Paratsepinite-Ba,2002.0,,2002.0,2.0,Generally Rare
Paratsepinite-Na,2003.0,,2003.0,1.0,Endemic
Paraumbite,,1983.0,1982.0,6.0,Transitional
Paravauxite,,1922.0,1922.0,20.0,Transitional
Paravinogradovite,2002.0,1986.0,2002.0,1.0,Endemic
Parawulffite,2013.0,,2013.0,2.0,Generally Rare
Pargasite,,1814.0,1815.0,397.0,Ubiquitous
Parisite-(Ce),1987.0,1835.0,1845.0,152.0,Ubiquitous
Parisite-(La),,,2016.0,2.0,Generally Rare
Parkerite,,1936.0,1937.0,72.0,Ubiquitous
Parkinsonite,1991.0,1991.0,1991.0,4.0,Generally Rare
Parnauite,,1978.0,1978.0,127.0,Ubiquitous
Parsettensite,,1923.0,1923.0,45.0,Transitional
Parsonsite,,1923.0,1923.0,69.0,Transitional
Parthéite,1978.0,,1978.0,2.0,Generally Rare
Parwanite,2007.0,,1986.0,1.0,Endemic
Parwelite,,1967.0,1966.0,1.0,Endemic
Pašavaite,2008.0,,2007.0,1.0,Endemic
Pascoite,,1914.0,1914.0,91.0,Ubiquitous
Paseroite,2011.0,,2011.0,1.0,Endemic
Patrónite,,1906.0,1906.0,9.0,Transitional
Pattersonite,2005.0,1986.0,2005.0,2.0,Generally Rare
Patynite,,,2019.0,1.0,Endemic
Pauflerite,2005.0,,2005.0,5.0,Transitional
Pauladamsite,2015.0,,2015.0,2.0,Generally Rare
Paulingite-Ca,,,1997.0,2.0,Generally Rare
Paulingite-K,,,1960.0,7.0,Transitional
Paulkellerite,1987.0,1987.0,1987.0,1.0,Endemic
Paulkerrite,1984.0,1984.0,1983.0,9.0,Transitional
Paulmooreite,,1979.0,1978.0,3.0,Generally Rare
Pauloabibite,2012.0,,2012.0,1.0,Endemic
Paulscherrerite,2008.0,,2008.0,3.0,Generally Rare
Pautovite,2004.0,,2004.0,1.0,Endemic
Pavlovskyite,2011.0,,2010.0,4.0,Generally Rare
Pavonite,,1953.0,1954.0,96.0,Ubiquitous
Paxite,,1961.0,1961.0,3.0,Generally Rare
Pearceite,,1896.0,1896.0,302.0,Ubiquitous
Peatite-(Y),2009.0,,2009.0,1.0,Endemic
Pecoraite,,1969.0,1969.0,46.0,Transitional
Pectolite,,1828.0,1828.0,428.0,Ubiquitous
Peisleyite,1981.0,1981.0,1981.0,1.0,Endemic
Pekoite,1975.0,1975.0,1975.0,47.0,Transitional
Pekovite,2003.0,,2003.0,1.0,Endemic
Péligotite,2015.0,,2015.0,1.0,Endemic
Pellouxite,2001.0,,2001.0,3.0,Generally Rare
Pellyite,,1971.0,1970.0,6.0,Transitional
Penberthycroftite,2015.0,,2015.0,1.0,Endemic
Penfieldite,,1892.0,1892.0,26.0,Transitional
Penikisite,,1977.0,1976.0,4.0,Generally Rare
Penkvilksite,,,1973.0,4.0,Generally Rare
Pennantite,,1946.0,1946.0,30.0,Transitional
Penobsquisite,,,1995.0,2.0,Generally Rare
Penroseite,,,1926.0,17.0,Transitional
Pentagonite,,1973.0,1971.0,6.0,Transitional
Pentahydrite,,1951.0,1951.0,39.0,Transitional
Pentahydroborite,,1961.0,1961.0,5.0,Transitional
Pentlandite,,1843.0,1856.0,1765.0,Ubiquitous
Penzhinite,,1984.0,1982.0,1.0,Endemic
Peprossiite-(Ce),1999.0,1986.0,1990.0,4.0,Generally Rare
Perbøeite-(Ce),2011.0,,2011.0,5.0,Transitional
Perbøeite-(La),2013.0,,2019.0,1.0,Endemic
Percleveite-(Ce),2002.0,,2002.0,6.0,Transitional
Percleveite-(La),,,2019.0,2.0,Generally Rare
Peretaite,1979.0,1979.0,1979.0,6.0,Transitional
Perettiite-(Y),2015.0,,2014.0,1.0,Endemic
Perhamite,,1977.0,1975.0,24.0,Transitional
Periclase,,1840.0,1841.0,135.0,Ubiquitous
Perite,,1960.0,1960.0,43.0,Transitional
Perlialite,,1984.0,1982.0,5.0,Transitional
Perloffite,,1977.0,1976.0,9.0,Transitional
Permingeatite,,1971.0,1971.0,9.0,Transitional
Perovskite,,1839.0,1839.0,667.0,Ubiquitous
Perraultite,1984.0,1984.0,1984.0,7.0,Transitional
Perrierite-(Ce),,,1950.0,57.0,Transitional
Perrierite-(La),2011.0,,2010.0,3.0,Generally Rare
Perroudite,1986.0,,1986.0,25.0,Transitional
Perryite,,1965.0,1965.0,27.0,Transitional
Pertlikite,2005.0,,2005.0,8.0,Transitional
Pertsevite-(F),2002.0,,2002.0,9.0,Transitional
Pertsevite-(OH),2009.0,,2008.0,3.0,Generally Rare
Petalite,,1800.0,1800.0,159.0,Ubiquitous
Petarasite,,1980.0,1979.0,7.0,Transitional
Petedunnite,1983.0,1983.0,1983.0,6.0,Transitional
Peterandresenite,2012.0,2010.0,2012.0,2.0,Generally Rare
Peterbaylissite,,1995.0,1993.0,1.0,Endemic
Petersenite-(Ce),,1991.0,1992.0,4.0,Generally Rare
Petersite-(Ce),2014.0,,2014.0,2.0,Generally Rare
Petersite-(La),,,2018.0,1.0,Endemic
Petersite-(Y),1981.0,1981.0,1981.0,10.0,Transitional
Petewilliamsite,2002.0,,2002.0,3.0,Generally Rare
Petitjeanite,1992.0,1992.0,1992.0,17.0,Transitional
Petříčekite,2016.0,,2015.0,4.0,Generally Rare
Petrovicite,,1976.0,1975.0,6.0,Transitional
Petrovite,,,2019.0,1.0,Endemic
Petrovskaite,,1984.0,1983.0,12.0,Transitional
Petrukite,,1989.0,1985.0,18.0,Transitional
Petscheckite,1975.0,1972.0,1975.0,8.0,Transitional
Petterdite,,1980.0,1999.0,2.0,Generally Rare
Petzite,,1845.0,1845.0,494.0,Ubiquitous
Pezzottaite,2003.0,2002.0,2003.0,10.0,Transitional
Pharmacoalumite,1980.0,1980.0,1980.0,19.0,Transitional
Pharmacolite,,1800.0,1800.0,123.0,Ubiquitous
Pharmacosiderite,,1813.0,1813.0,501.0,Ubiquitous
Pharmazincite,2014.0,2013.0,2014.0,1.0,Endemic
Phaunouxite,1980.0,1980.0,1980.0,19.0,Transitional
Phenakite,,1833.0,1833.0,391.0,Ubiquitous
Philipsbornite,1981.0,1981.0,1981.0,63.0,Transitional
Philipsburgite,,1985.0,1984.0,37.0,Transitional
Phillipsite-Ca,,,1997.0,97.0,Ubiquitous
Phillipsite-K,,,1997.0,92.0,Ubiquitous
Phillipsite-Na,,,1825.0,30.0,Transitional
Philolithite,,,1996.0,1.0,Endemic
Philoxenite,2016.0,,2015.0,1.0,Endemic
Philrothite,2013.0,,2013.0,2.0,Generally Rare
Phlogopite,1998.0,1841.0,1841.0,2910.0,Ubiquitous
Phoenicochroite,1980.0,1839.0,1833.0,41.0,Transitional
Phosgenite,,1800.0,1841.0,175.0,Ubiquitous
Phosinaite-(Ce),,,1973.0,7.0,Transitional
Phosphammite,,1870.0,1852.0,4.0,Generally Rare
Phosphocyclite-(Fe),,,2021.0,1.0,Endemic
Phosphocyclite-(Ni),,,2021.0,1.0,Endemic
Phosphoellenbergerite,1994.0,,1994.0,6.0,Transitional
Phosphoferrite,,1920.0,1920.0,35.0,Transitional
Phosphofibrite,1982.0,1982.0,1982.0,6.0,Transitional
Phosphogartrellite,1996.0,,1996.0,4.0,Generally Rare
Phosphohedyphane,2005.0,,2005.0,87.0,Ubiquitous
Phosphoinnelite,2005.0,,2005.0,1.0,Endemic
Phosphophyllite,,1920.0,1920.0,32.0,Transitional
Phosphorrösslerite,,1939.0,1939.0,4.0,Generally Rare
Phosphosiderite,,1890.0,1890.0,209.0,Ubiquitous
Phosphovanadylite-Ba,2012.0,,1996.0,1.0,Endemic
Phosphovanadylite-Ca,2012.0,2010.0,2011.0,1.0,Endemic
Phosphowalpurgite,2001.0,,2001.0,3.0,Generally Rare
Phosphuranylite,,1879.0,1879.0,213.0,Ubiquitous
Phoxite,,,2018.0,2.0,Generally Rare
Phuralumite,1978.0,1978.0,1978.0,3.0,Generally Rare
Phurcalite,1977.0,1977.0,1977.0,33.0,Transitional
Phylloretine,,1839.0,1839.0,1.0,Endemic
Phyllotungstite,1984.0,1984.0,1984.0,2.0,Generally Rare
Picaite,,,2018.0,1.0,Endemic
Piccoliite,2013.0,,2017.0,2.0,Generally Rare
Pickeringite,,1844.0,1844.0,309.0,Ubiquitous
Picotpaulite,,1970.0,1970.0,5.0,Transitional
Picromerite,,1855.0,1955.0,49.0,Transitional
Picropharmacolite,,1819.0,1819.0,121.0,Ubiquitous
Pieczkaite,2014.0,,2014.0,2.0,Generally Rare
Piemontite,,1758.0,1853.0,298.0,Ubiquitous
Piemontite-(Pb),2011.0,,2011.0,2.0,Generally Rare
Piemontite-(Sr),1989.0,1989.0,1989.0,14.0,Transitional
Piergorite-(Ce),2005.0,,2005.0,2.0,Generally Rare
Pierrotite,1969.0,1969.0,1969.0,3.0,Generally Rare
Pigeonite,,1900.0,1900.0,336.0,Ubiquitous
Pigotite,,,1840.0,5.0,Transitional
Pilawite-(Y),2013.0,,2013.0,2.0,Generally Rare
Pillaite,1997.0,,1997.0,1.0,Endemic
Pilsenite,,1853.0,1853.0,75.0,Ubiquitous
Pinakiolite,,1890.0,1890.0,4.0,Generally Rare
Pinalite,1988.0,1988.0,1988.0,2.0,Generally Rare
Pinchite,,1974.0,1973.0,2.0,Generally Rare
Pingguite,1993.0,,1993.0,6.0,Transitional
Pinnoite,,1884.0,1884.0,15.0,Transitional
Pintadoite,1914.0,1914.0,1914.0,14.0,Transitional
Piretite,,,1996.0,2.0,Generally Rare
Pirquitasite,,,1980.0,9.0,Transitional
Pirssonite,,1896.0,1896.0,29.0,Transitional
Písekite-(Y),,,1923.0,1.0,Endemic
Pitiglianoite,1990.0,,1990.0,8.0,Transitional
Pitticite,,1808.0,1813.0,159.0,Ubiquitous
Pittongite,2006.0,,2005.0,1.0,Endemic
Piypite,1982.0,1982.0,1982.0,8.0,Transitional
Pizgrischite,2001.0,,2001.0,1.0,Endemic
Plagionite,,1833.0,1833.0,112.0,Ubiquitous
Plancheite,,1908.0,1908.0,88.0,Ubiquitous
Planerite,,1862.0,1862.0,49.0,Transitional
